learner,config,variant,level,threshold_rule,split,seed,feature_set,fit_seconds,n_train,pr_auc,roc_auc,brier,threshold,tp,fp,fn,tn,precision,recall,f1,mcc,n_flagged,alert_rate,R,ner,total_risk,ner_severity_weighted,total_risk_severity_weighted,recall_at_100,precision_at_100,recall_at_500,precision_at_500,recall_at_1000,precision_at_1000,recall_at_5000,precision_at_5000
decision_tree,D,weighted,algorithm,fixed,test,42,no_origin_balance,40.48698539999896,4453834,0.7113265927524011,0.9803481922997677,0.03303146982270611,0.5,1089,27167,143,925995,0.03854048697621744,0.8839285714285714,0.07386055344546934,0.181208376591415,28256,0.02960622132997483,773.7010836478753,0.14457227577157572,137806.25496164616,0.1316096716338017,97216.34871131135,0.08116883116883117,1.0,0.4025974025974026,0.992,0.6607142857142857,0.814,0.8027597402597403,0.1978
decision_tree,E,weighted,algorithm+decision,ner_optimal,val,42,no_origin_balance,40.48698539999896,4453834,0.7514003900541382,0.9815534340352773,0.0331572396752598,0.47732776403427124,1108,29205,124,923955,0.03655197440042226,0.8993506493506493,0.07024885084799493,0.17786655779064425,30313,0.031761582242935814,773.7010836478753,0.13128825971109087,125143.9343723365,0.12008912593136307,90713.46244892242,0.08116883116883117,1.0,0.40584415584415584,1.0,0.6818181818181818,0.84,0.8368506493506493,0.2062
decision_tree,E,weighted,algorithm+decision,ner_optimal,test,42,no_origin_balance,40.48698539999896,4453834,0.7113265927524011,0.9803481922997677,0.03303146982270611,0.47732776403427124,1096,28962,136,924200,0.03646283851220973,0.8896103896103896,0.07005433045701502,0.17664475635012306,30058,0.03149433043376216,773.7010836478753,0.14077358862094477,134185.34737611102,0.1297473735169855,95840.72167052235,0.08116883116883117,1.0,0.4025974025974026,0.992,0.6607142857142857,0.814,0.8027597402597403,0.1978
decision_tree,F,instance_weighted,algorithm,ner_optimal,val,42,no_origin_balance,48.513990399980685,4453834,0.7525838460151063,0.9803687566525127,0.021188948300429677,0.3630135953426361,1116,34827,116,918333,0.03104916117185544,0.9058441558441559,0.06004034969737727,0.1639555409365667,35943,0.03766062582251318,773.7010836478753,0.13069278255314692,124576.3257031535,0.1207040559254563,91177.9710253257,0.08116883116883117,1.0,0.40584415584415584,1.0,0.685064935064935,0.844,0.8303571428571429,0.2046
decision_tree,F,instance_weighted,algorithm,ner_optimal,test,42,no_origin_balance,48.513990399980685,4453834,0.7153634575239174,0.9779733174914161,0.021167359561965676,0.3630135953426361,1101,34656,131,918506,0.0307911737561876,0.8936688311688312,0.05953121198194058,0.16209664382150674,35757,0.03746565883691641,773.7010836478753,0.14268871145892675,136010.84195787166,0.13153367987367856,97160.21574357725,0.08116883116883117,1.0,0.4050324675324675,0.998,0.6647727272727273,0.819,0.801948051948052,0.1976
decision_tree,G,rus,data,ner_optimal,val,42,no_origin_balance,0.036091099987970665,11498,0.206027308809813,0.9812805477392221,0.04151013145392585,0.5492957830429077,1113,39693,119,913467,0.02727540067637112,0.9034090909090909,0.0529520909653171,0.15294688416206664,40806,0.042756016395778675,773.7010836478753,0.13823275868473395,131763.42895409712,0.13075321019781538,98768.94624193353,0.022727272727272728,0.28,0.08035714285714286,0.198,0.1793831168831169,0.221,0.7800324675324676,0.1922
decision_tree,G,rus,data,ner_optimal,test,42,no_origin_balance,0.036091099987970665,11498,0.19354490422864157,0.9804804124171858,0.041389187260618174,0.5492957830429077,1103,39431,129,913731,0.027211723491389943,0.8952922077922078,0.052818081693243306,0.15204010342396096,40534,0.04247092919695639,773.7010836478753,0.1460747781079285,139238.4397905759,0.13999856150092213,103412.9848133447,0.021915584415584416,0.27,0.049512987012987016,0.122,0.12824675324675325,0.158,0.7516233766233766,0.1852
random_forest,D,weighted,algorithm,fixed,val,42,no_origin_balance,147.1041508000053,4453834,0.7830125852471693,0.9823305743288351,0.006927985888318007,0.5,968,1012,264,952148,0.4888888888888889,0.7857142857142857,0.6027397260273972,0.6191852847042661,1980,0.002074619234025432,773.7010836478753,0.21534740153003823,205269.08608303906,0.17993067754521244,135916.84204809446,0.08116883116883117,1.0,0.4050324675324675,0.998,0.726461038961039,0.895,0.8133116883116883,0.2004
random_forest,D,weighted,algorithm,fixed,test,42,no_origin_balance,147.1041508000053,4453834,0.746743451938522,0.9817387970352787,0.006918718616512523,0.5,923,949,309,952213,0.4930555555555556,0.7491883116883117,0.5947164948453608,0.6071720031817885,1872,0.0019614540745226815,773.7010836478753,0.25180728237775885,240022.63484719343,0.2091603046839655,154500.8118650919,0.08116883116883117,1.0,0.400974025974026,0.988,0.6996753246753247,0.862,0.7832792207792207,0.193
random_forest,E,weighted,algorithm+decision,ner_optimal,val,42,no_origin_balance,147.1041508000053,4453834,0.7830125852471693,0.9823305743288351,0.006927985888318007,0.19290681183338165,1115,38842,117,914318,0.027904997872713166,0.9050324675324676,0.054140668625118356,0.15494255726990602,39957,0.04186644481512838,773.7010836478753,0.1357165996059031,129365.02678680138,0.12771845747677787,96476.54112309752,0.08116883116883117,1.0,0.4050324675324675,0.998,0.726461038961039,0.895,0.8133116883116883,0.2004
random_forest,E,weighted,algorithm+decision,ner_optimal,test,42,no_origin_balance,147.1041508000053,4453834,0.746743451938522,0.9817387970352787,0.006918718616512523,0.19290681183338165,1101,38585,131,914577,0.027742780829511666,0.8936688311688312,0.05381494696710494,0.15345231247106428,39686,0.04158240726576236,773.7010836478753,0.14681061776618845,139939.84195787166,0.1371700553436269,101323.64717192257,0.08116883116883117,1.0,0.400974025974026,0.988,0.6996753246753247,0.862,0.7832792207792207,0.193
random_forest,F,instance_weighted,algorithm,ner_optimal,val,42,no_origin_balance,153.33458269998664,4453834,0.7907756324251191,0.9833941345922217,0.003703758713826644,0.14920426905155182,1119,29535,113,923625,0.03650420825993345,0.9082792207792207,0.07018754312237345,0.17865486647760237,30654,0.03211887777768464,773.7010836478753,0.122705890644799,116963.22245220988,0.11307048800748153,85411.69226104955,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7305194805194806,0.9,0.823051948051948,0.2028
random_forest,F,instance_weighted,algorithm,ner_optimal,test,42,no_origin_balance,153.33458269998664,4453834,0.7547537636331109,0.9829581850833222,0.0037186336218757374,0.14920426905155182,1094,29475,138,923687,0.03578788969217181,0.887987012987013,0.06880286783434483,0.17476976612706416,30569,0.03202974872013026,773.7010836478753,0.14293515255295597,136245.74954340677,0.13028684484562758,96239.21391014245,0.08116883116883117,1.0,0.4017857142857143,0.99,0.702922077922078,0.866,0.7930194805194806,0.1954
random_forest,G,rus,data,ner_optimal,val,42,no_origin_balance,0.49693339999066666,11498,0.7530712128140915,0.9849879287379286,0.039751949818465686,0.4421108663082123,1142,49810,90,903350,0.022413251687863088,0.926948051948052,0.043768204813736014,0.1397051102819914,50952,0.05338686828892111,773.7010836478753,0.12530752279480994,119443.09752830876,0.12474815592661251,94232.82141872641,0.08116883116883117,1.0,0.4050324675324675,0.998,0.6793831168831169,0.837,0.8173701298701299,0.2014
random_forest,G,rus,data,ner_optimal,test,42,no_origin_balance,0.49693339999066666,11498,0.7290642696601829,0.9845282114251739,0.03970735306102148,0.4421108663082123,1124,49803,108,903359,0.022070807233883796,0.9123376623376623,0.04309898579343929,0.13740454129793653,50927,0.05336056178056442,773.7010836478753,0.13991056871872698,133362.71703397052,0.14095139507342075,104116.81607208084,0.08116883116883117,1.0,0.40016233766233766,0.986,0.672077922077922,0.828,0.7857142857142857,0.1936
