experiment_id,cell_id,learner,csl_variant,split_seed,model_seed,feature_set,R_train,R_eval,R_level,R_ratio_to_class,log2_distance_from_class_ratio,config,threshold_rule,threshold_selected_on,threshold_r_dependent,threshold,threshold_gap_b_minus_c,thresholds_identical,val_class_ratio,val_n_positive,val_n_negative,test_tp,test_fp,test_fn,test_tn,test_n_flagged,test_alert_rate,test_precision,test_recall,test_total_risk,test_ner,test_ner_closed_form,test_ner_abs_error,val_tp,val_fp,val_fn,val_tn,val_n_flagged,val_alert_rate,val_precision,val_recall,val_total_risk,val_ner,val_ner_closed_form,val_ner_abs_error
E6_threshold_divergence,decision_tree__unweighted__split789__model123,decision_tree,unweighted,789,123,no_origin_balance,1.0,49516.86935346402,R_x64,64.00266801320625,6.000060141393644,B,youden,val,False,0.012950669974088669,0.012944307477027905,False,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,11145967.604529405,0.1827064542887986,0.18270645428879864,5.551115123125783e-17,1009,4697,223,948463,5706,0.005978675428964199,0.17683140553803015,0.8189935064935064,11046958.865822475,0.18108348746935457,0.18108348746935463,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model123,decision_tree,unweighted,789,123,no_origin_balance,1.0,49516.86935346402,R_x64,64.00266801320625,6.000060141393644,C,ner_optimal,val,True,6.362497060763417e-06,0.012944307477027905,False,773.6688311688312,1232,953160,1232,930279,0,22883,931511,0.9760235290666119,0.0013225823420227995,1.0,930279.0,0.015249279705447838,0.015249279705447838,0.0,1232,930370,0,22790,931602,0.9761209230588689,0.0013224531505943524,1.0,930370.0,0.015250771391762586,0.015250771391762586,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,12.089079431998051,R_x0.015625,0.01562565137041168,-5.999939858606356,B,youden,val,False,0.012950669974088669,-0.12704933062195778,False,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,7392.042872199561,0.49631858510103366,0.49631858510103366,0.0,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,7391.864713335565,0.49630662310935814,0.4963066231093582,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,12.089079431998051,R_x0.015625,0.01562565137041168,-5.999939858606356,C,ner_optimal,val,True,0.14000000059604645,-0.12704933062195778,False,773.6688311688312,1232,953160,894,160,338,953002,1054,0.0011043657022152278,0.8481973434535104,0.7256493506493507,4246.108848015341,0.28509341356199047,0.2850934135619906,1.1102230246251565e-16,895,150,337,953010,1045,0.001094937929068978,0.8564593301435407,0.726461038961039,4224.019768583343,0.2836103024870934,0.2836103024870934,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,48.356317727992206,R_x0.0625,0.06250260548164673,-3.999939858606356,B,youden,val,False,0.012950669974088669,-0.025510869920253754,False,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,15552.171488798247,0.261052048872661,0.26105204887266104,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,15479.458853342261,0.2598315259072096,0.25983152590720965,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,48.356317727992206,R_x0.0625,0.06250260548164673,-3.999939858606356,C,ner_optimal,val,True,0.03846153989434242,-0.025510869920253754,False,773.6688311688312,1232,953160,950,870,282,952292,1820,0.0019069692391192735,0.521978021978022,0.7711038961038961,14506.481599293802,0.24349954899589588,0.24349954899589588,0.0,950,914,282,952246,1864,0.0019530758849613157,0.509656652360515,0.7711038961038961,14550.481599293802,0.24423811403542559,0.24423811403542559,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,193.42527091196882,R_x0.25,0.2500104219265869,-1.999939858606356,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,48192.68595519299,0.2022354148155678,0.20223541481556787,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,47829.835413369045,0.20071275160667248,0.20071275160667254,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,193.42527091196882,R_x0.25,0.2500104219265869,-1.999939858606356,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,48192.68595519299,0.2022354148155678,0.20223541481556787,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,47829.835413369045,0.20071275160667248,0.20071275160667254,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,773.6688311688312,val_class_ratio,1.0,0.0,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,178747.48701298703,0.18753146062884193,0.187531460628842,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,177224.14935064936,0.18593326340871347,0.1859332634087135,2.7755575615628914e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,773.6688311688312,val_class_ratio,1.0,0.0,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,178747.48701298703,0.18753146062884193,0.187531460628842,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,177224.14935064936,0.18593326340871347,0.1859332634087135,2.7755575615628914e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,773.7010836478753,R_x1,1.0000416877063476,6.014139364405448e-05,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,178754.74382077195,0.18753125630129452,0.18753125630129458,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,177231.34165347618,0.1859330580315382,0.18593305803153826,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,773.7010836478753,R_x1,1.0000416877063476,6.014139364405448e-05,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,178754.74382077195,0.18753125630129452,0.18753125630129458,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,177231.34165347618,0.1859330580315382,0.18593305803153826,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,3094.804334591501,R_x4,4.00016675082539,2.000060141393644,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,701002.9752830878,0.1838552166727262,0.18385521667272625,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,694837.3666139047,0.18223813463775462,0.18223813463775468,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,3094.804334591501,R_x4,4.00016675082539,2.000060141393644,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,701002.9752830878,0.1838552166727262,0.18385521667272625,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,694837.3666139047,0.18223813463775462,0.18223813463775468,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,12379.217338366005,R_x16,16.00066700330156,4.000060141393644,B,youden,val,False,0.012950669974088669,0.012677115388214588,False,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,2789995.9011323513,0.18293620676558411,0.18293620676558417,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,2765261.466455619,0.18131440378930874,0.1813144037893088,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,12379.217338366005,R_x16,16.00066700330156,4.000060141393644,C,ner_optimal,val,True,0.00027355458587408066,0.012677115388214588,False,773.6688311688312,1232,953160,1227,859651,5,93511,860878,0.9020153102387484,0.0014252890653495616,0.9959415584415584,921547.0866918301,0.060424579235710166,0.060424579235710166,0.0,1230,860448,2,92712,861678,0.9028554304730132,0.0014274473759339336,0.9983766233766234,885206.434676732,0.05804177249813326,0.05804177249813326,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,49516.86935346402,R_x64,64.00266801320625,6.000060141393644,B,youden,val,False,0.012950669974088669,0.012944307477027905,False,773.6688311688312,1232,953160,1007,4672,225,948490,5679,0.005950372697229866,0.177319950695545,0.8173701298701299,11145967.604529405,0.1827064542887986,0.18270645428879864,5.551115123125783e-17,1009,4696,223,948464,5705,0.005977627641472267,0.1768624014022787,0.8189935064935064,11046957.865822475,0.18108347107719724,0.18108347107719733,8.326672684688674e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model42,decision_tree,unweighted,789,42,no_origin_balance,1.0,49516.86935346402,R_x64,64.00266801320625,6.000060141393644,C,ner_optimal,val,True,6.362497060763417e-06,0.012944307477027905,False,773.6688311688312,1232,953160,1232,930279,0,22883,931511,0.9760235290666119,0.0013225823420227995,1.0,930279.0,0.015249279705447838,0.015249279705447838,0.0,1232,930370,0,22790,931602,0.9761209230588689,0.0013224531505943524,1.0,930370.0,0.015250771391762586,0.015250771391762586,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,12.089079431998051,R_x0.015625,0.01562565137041168,-5.999939858606356,B,youden,val,False,0.012950669974088669,-0.12704933062195778,False,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,7396.042872199561,0.49658715420631716,0.49658715420631716,0.0,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,7390.864713335565,0.49623948083303726,0.4962394808330373,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,12.089079431998051,R_x0.015625,0.01562565137041168,-5.999939858606356,C,ner_optimal,val,True,0.14000000059604645,-0.12704933062195778,False,773.6688311688312,1232,953160,894,160,338,953002,1054,0.0011043657022152278,0.8481973434535104,0.7256493506493507,4246.108848015341,0.28509341356199047,0.2850934135619906,1.1102230246251565e-16,895,151,337,953009,1046,0.00109598571656091,0.8556405353728489,0.726461038961039,4225.019768583343,0.2836774447634143,0.2836774447634143,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,48.356317727992206,R_x0.0625,0.06250260548164673,-3.999939858606356,B,youden,val,False,0.012950669974088669,-0.025510869920253754,False,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,15556.171488798247,0.26111919114898186,0.2611191911489819,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,15478.458853342261,0.2598147403381294,0.25981474033812946,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,48.356317727992206,R_x0.0625,0.06250260548164673,-3.999939858606356,C,ner_optimal,val,True,0.03846153989434242,-0.025510869920253754,False,773.6688311688312,1232,953160,950,874,282,952288,1824,0.001911160380304151,0.5208333333333334,0.7711038961038961,14510.481599293802,0.24356669127221675,0.24356669127221675,0.0,950,913,282,952247,1863,0.0019520280974693837,0.5099302200751477,0.7711038961038961,14549.481599293802,0.24422132846634534,0.24422132846634534,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,193.42527091196882,R_x0.25,0.2500104219265869,-1.999939858606356,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,48196.68595519299,0.20225220038464803,0.20225220038464808,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,47828.835413369045,0.20070855521440242,0.20070855521440248,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,193.42527091196882,R_x0.25,0.2500104219265869,-1.999939858606356,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,48196.68595519299,0.20225220038464803,0.20225220038464808,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,47828.835413369045,0.20070855521440242,0.20070855521440248,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,773.6688311688312,val_class_ratio,1.0,0.0,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,178751.48701298703,0.18753565719604995,0.18753565719605,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,177223.14935064936,0.18593221426691145,0.18593221426691148,2.7755575615628914e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,773.6688311688312,val_class_ratio,1.0,0.0,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,178751.48701298703,0.18753565719604995,0.18753565719605,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,177223.14935064936,0.18593221426691145,0.18593221426691148,2.7755575615628914e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,773.7010836478753,R_x1,1.0000416877063476,6.014139364405448e-05,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,178758.74382077195,0.18753545269356456,0.18753545269356464,8.326672684688674e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,177230.34165347618,0.18593200893347067,0.18593200893347075,8.326672684688674e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,773.7010836478753,R_x1,1.0000416877063476,6.014139364405448e-05,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,178758.74382077195,0.18753545269356456,0.18753545269356464,8.326672684688674e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,177230.34165347618,0.18593200893347067,0.18593200893347075,8.326672684688674e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,3094.804334591501,R_x4,4.00016675082539,2.000060141393644,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,701006.9752830878,0.1838562657707937,0.18385626577079375,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,694836.3666139047,0.18223787236323774,0.1822378723632378,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,3094.804334591501,R_x4,4.00016675082539,2.000060141393644,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,701006.9752830878,0.1838562657707937,0.18385626577079375,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,694836.3666139047,0.18223787236323774,0.1822378723632378,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,12379.217338366005,R_x16,16.00066700330156,4.000060141393644,B,youden,val,False,0.012950669974088669,0.012677115388214588,False,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,2789999.9011323513,0.182936469040101,0.18293646904010105,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,2765260.466455619,0.18131433822067952,0.18131433822067958,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,12379.217338366005,R_x16,16.00066700330156,4.000060141393644,C,ner_optimal,val,True,0.00027355458587408066,0.012677115388214588,False,773.6688311688312,1232,953160,1227,859655,5,93507,860882,0.9020195013799333,0.0014252824428899664,0.9959415584415584,921551.0866918301,0.06042484151022705,0.06042484151022705,0.0,1230,860446,2,92714,861676,0.9028533348980293,0.0014274506891221294,0.9983766233766234,885204.434676732,0.05804164136087482,0.05804164136087482,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,49516.86935346402,R_x64,64.00266801320625,6.000060141393644,B,youden,val,False,0.012950669974088669,0.012944307477027905,False,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,11145971.604529405,0.1827065198574278,0.18270651985742786,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,11046956.865822475,0.18108345468503995,0.18108345468504,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model456,decision_tree,unweighted,789,456,no_origin_balance,1.0,49516.86935346402,R_x64,64.00266801320625,6.000060141393644,C,ner_optimal,val,True,6.362497060763417e-06,0.012944307477027905,False,773.6688311688312,1232,953160,1232,930283,0,22879,931515,0.9760277202077968,0.0013225766627483187,1.0,930283.0,0.015249345274077059,0.015249345274077059,0.0,1232,930368,0,22792,931600,0.976118827483885,0.001322455989695148,1.0,930368.0,0.015250738607447975,0.015250738607447975,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,12.089079431998051,R_x0.015625,0.01562565137041168,-5.999939858606356,B,youden,val,False,0.012950669974088669,-0.12704933062195778,False,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,7396.042872199561,0.49658715420631716,0.49658715420631716,0.0,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,7390.864713335565,0.49623948083303726,0.4962394808330373,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,12.089079431998051,R_x0.015625,0.01562565137041168,-5.999939858606356,C,ner_optimal,val,True,0.14000000059604645,-0.12704933062195778,False,773.6688311688312,1232,953160,894,160,338,953002,1054,0.0011043657022152278,0.8481973434535104,0.7256493506493507,4246.108848015341,0.28509341356199047,0.2850934135619906,1.1102230246251565e-16,895,151,337,953009,1046,0.00109598571656091,0.8556405353728489,0.726461038961039,4225.019768583343,0.2836774447634143,0.2836774447634143,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,48.356317727992206,R_x0.0625,0.06250260548164673,-3.999939858606356,B,youden,val,False,0.012950669974088669,-0.025510869920253754,False,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,15556.171488798247,0.26111919114898186,0.2611191911489819,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,15478.458853342261,0.2598147403381294,0.25981474033812946,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,48.356317727992206,R_x0.0625,0.06250260548164673,-3.999939858606356,C,ner_optimal,val,True,0.03846153989434242,-0.025510869920253754,False,773.6688311688312,1232,953160,950,874,282,952288,1824,0.001911160380304151,0.5208333333333334,0.7711038961038961,14510.481599293802,0.24356669127221675,0.24356669127221675,0.0,950,913,282,952247,1863,0.0019520280974693837,0.5099302200751477,0.7711038961038961,14549.481599293802,0.24422132846634534,0.24422132846634534,0.0
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,193.42527091196882,R_x0.25,0.2500104219265869,-1.999939858606356,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,48196.68595519299,0.20225220038464803,0.20225220038464808,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,47828.835413369045,0.20070855521440242,0.20070855521440248,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,193.42527091196882,R_x0.25,0.2500104219265869,-1.999939858606356,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,48196.68595519299,0.20225220038464803,0.20225220038464808,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,47828.835413369045,0.20070855521440242,0.20070855521440248,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,773.6688311688312,val_class_ratio,1.0,0.0,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,178751.48701298703,0.18753565719604995,0.18753565719605,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,177223.14935064936,0.18593221426691145,0.18593221426691148,2.7755575615628914e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,773.6688311688312,val_class_ratio,1.0,0.0,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,178751.48701298703,0.18753565719604995,0.18753565719605,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,177223.14935064936,0.18593221426691145,0.18593221426691148,2.7755575615628914e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,773.7010836478753,R_x1,1.0000416877063476,6.014139364405448e-05,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,178758.74382077195,0.18753545269356456,0.18753545269356464,8.326672684688674e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,177230.34165347618,0.18593200893347067,0.18593200893347075,8.326672684688674e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,773.7010836478753,R_x1,1.0000416877063476,6.014139364405448e-05,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,178758.74382077195,0.18753545269356456,0.18753545269356464,8.326672684688674e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,177230.34165347618,0.18593200893347067,0.18593200893347075,8.326672684688674e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,3094.804334591501,R_x4,4.00016675082539,2.000060141393644,B,youden,val,False,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,701006.9752830878,0.1838562657707937,0.18385626577079375,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,694836.3666139047,0.18223787236323774,0.1822378723632378,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,3094.804334591501,R_x4,4.00016675082539,2.000060141393644,C,ner_optimal,val,True,0.012950669974088669,0.0,True,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,701006.9752830878,0.1838562657707937,0.18385626577079375,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,694836.3666139047,0.18223787236323774,0.1822378723632378,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,12379.217338366005,R_x16,16.00066700330156,4.000060141393644,B,youden,val,False,0.012950669974088669,0.012677115388214588,False,773.6688311688312,1232,953160,1007,4676,225,948486,5683,0.0059545638384147425,0.17719514341017067,0.8173701298701299,2789999.9011323513,0.182936469040101,0.18293646904010105,5.551115123125783e-17,1009,4695,223,948465,5704,0.005976579853980335,0.17689340813464235,0.8189935064935064,2765260.466455619,0.18131433822067952,0.18131433822067958,5.551115123125783e-17
E6_threshold_divergence,decision_tree__unweighted__split789__model789,decision_tree,unweighted,789,789,no_origin_balance,1.0,12379.217338366005,R_x16,16.00066700330156,4.000060141393644,C,ner_optimal,val,True,0.00027355458587408066,0.012677115388214588,False,773.6688311688312,1232,953160,1227,859655,5,93507,860882,0.9020195013799333,0.0014252824428899664,0.9959415584415584,921551.0866918301,0.06042484151022705,0.06042484151022705,0.0,1230,860446,2,92714,861676,0.9028533348980293,0.0014274506891221294,0.9983766233766234,885204.434676732,0.05804164136087482,0.05804164136087482,0.0
