learner,csl_variant,split_seed,model_seed,level,negative_retention,precision_expected,precision_observed,abs_error
random_forest,weighted,789,42,prev_1pct,0.1279614588076318,0.16083092226639337,0.1606420175560689,0.00018890471032445566
random_forest,weighted,789,42,prev_50pct,0.0012925399879558,0.9499345187968323,0.9505475147134596,0.0006129959166272236
random_forest,weighted,789,123,natural,1.0,0.021141295252970378,0.0211412952529703,7.979727989493313e-17
random_forest,weighted,789,123,prev_0.2581pct,0.5,0.04140718889981427,0.04141329420202319,6.105302208923857e-06
random_forest,weighted,789,123,prev_1.2765pct,0.0999997901720798,0.1776177026896145,0.1776299142303487,1.2211540734219373e-05
random_forest,weighted,789,123,prev_10pct,0.0116328598916028,0.64993701870961,0.649803805497468,0.00013321321214199155
random_forest,weighted,789,123,prev_11.32pct,0.0100003986730482,0.6835146771563568,0.6830934581136212,0.00042121904273562105
random_forest,weighted,789,123,prev_1pct,0.1279614588076318,0.14441023717306195,0.14441429449969445,4.05732663250058e-06
random_forest,weighted,789,123,prev_50pct,0.0012925399879558,0.9435336400186943,0.9431472404894886,0.0003863995292057165
random_forest,weighted,789,456,natural,1.0,0.03275249140392797,0.0327524914039279,6.938893903907228e-17
random_forest,weighted,789,456,prev_0.2581pct,0.5,0.06342757180746007,0.06343701315819564,9.441350735564513e-06
random_forest,weighted,789,456,prev_1.2765pct,0.0999997901720798,0.25295984198415133,0.25338692650176564,0.00042708451761430677
random_forest,weighted,789,456,prev_10pct,0.0116328598916028,0.7443012853968515,0.7448194702470674,0.0005181848502159303
random_forest,weighted,789,456,prev_11.32pct,0.0100003986730482,0.7720028185637179,0.7727182355609452,0.000715416997227325
random_forest,weighted,789,456,prev_1pct,0.1279614588076318,0.20925048498622228,0.20944250572808532,0.00019202074186303042
random_forest,weighted,789,456,prev_50pct,0.0012925399879558,0.963232149931999,0.9630423980357176,0.00018975189628145372
random_forest,weighted,789,789,natural,1.0,0.02841110156210505,0.028411101562105,5.204170427930421e-17
random_forest,weighted,789,789,prev_0.2581pct,0.5,0.055252420980189745,0.05532153230726438,6.911132707463491e-05
random_forest,weighted,789,789,prev_1.2765pct,0.0999997901720798,0.22625746303175617,0.22619913468109845,5.832835065772146e-05
random_forest,weighted,789,789,prev_10pct,0.0116328598916028,0.7154023399928975,0.7143859582787552,0.0010163817141423115
random_forest,weighted,789,789,prev_11.32pct,0.0100003986730482,0.7451627447865062,0.7440698746385466,0.001092870147959668
random_forest,weighted,789,789,prev_1pct,0.1279614588076318,0.18601318062613317,0.18599372363748856,1.945698864461165e-05
random_forest,weighted,789,789,prev_50pct,0.0012925399879558,0.9576694330703711,0.9566586606162305,0.0010107724541406071
xgboost,unweighted,42,42,natural,1.0,0.05821261184490839,0.0582126118449083,9.020562075079397e-17
xgboost,unweighted,42,42,prev_0.2581pct,0.5,0.11002063516029996,0.11003577119022033,1.5136029920370664e-05
xgboost,unweighted,42,42,prev_1.2765pct,0.0999997901720798,0.38199469379239825,0.38118147200443553,0.0008132217879627257
xgboost,unweighted,42,42,prev_10pct,0.0116328598916028,0.8416083392318157,0.8422595034071917,0.0006511641753760289
xgboost,unweighted,42,42,prev_11.32pct,0.0100003986730482,0.8607403605270898,0.860990076765124,0.0002497162380341589
xgboost,unweighted,42,42,prev_1pct,0.1279614588076318,0.32571033319332177,0.3253486127941091,0.00036172039921267274
xgboost,unweighted,42,42,prev_50pct,0.0012925399879558,0.9795170838151916,0.9796698990580646,0.0001528152428729168
xgboost,unweighted,42,123,natural,1.0,0.03965690496698249,0.0396569049669824,9.020562075079397e-17
xgboost,unweighted,42,123,prev_0.2581pct,0.5,0.07628844627015086,0.07623566623633064,5.278003382021279e-05
xgboost,unweighted,42,123,prev_1.2765pct,0.0999997901720798,0.2922588909970985,0.29205904500873525,0.0001998459883632564
xgboost,unweighted,42,123,prev_10pct,0.0116328598916028,0.7802109151476673,0.781491130408315,0.001280215260647699
xgboost,unweighted,42,123,prev_11.32pct,0.0100003986730482,0.8050411351875127,0.8065697618364623,0.0015286266489495937
xgboost,unweighted,42,123,prev_1pct,0.1279614588076318,0.2439767184386348,0.24373199335471982,0.00024472508391498726
xgboost,unweighted,42,123,prev_50pct,0.0012925399879558,0.9696494649514268,0.9695487908558501,0.0001006740955766805
xgboost,unweighted,42,456,natural,1.0,0.06519913627639155,0.0651991362763915,5.551115123125783e-17
xgboost,unweighted,42,456,prev_0.2581pct,0.5,0.12241680274790247,0.1224527386506762,3.59359027737316e-05
xgboost,unweighted,42,456,prev_1.2765pct,0.0999997901720798,0.4108869187939178,0.409811956866465,0.0010749619274528222
xgboost,unweighted,42,456,prev_10pct,0.0116328598916028,0.8570540172298089,0.8561091634542948,0.0009448537755141206
xgboost,unweighted,42,456,prev_11.32pct,0.0100003986730482,0.8745983552649338,0.8736977720293155,0.0009005832356182575
xgboost,unweighted,42,456,prev_1pct,0.1279614588076318,0.35277554601119465,0.3513888447053148,0.0013867013058798672
xgboost,unweighted,42,456,prev_50pct,0.0012925399879558,0.981805229108806,0.9810875339567825,0.0007176951520234676
xgboost,unweighted,42,789,natural,1.0,0.04202794290257847,0.0420279429025784,6.938893903907228e-17
xgboost,unweighted,42,789,prev_0.2581pct,0.5,0.08066567348570183,0.08070274056589401,3.7067080192174084e-05
xgboost,unweighted,42,789,prev_1.2765pct,0.0999997901720798,0.3049371222953587,0.3048889520684342,4.817022692449324e-05
xgboost,unweighted,42,789,prev_10pct,0.0116328598916028,0.790416456464908,0.7904631564762963,4.670001138828983e-05
xgboost,unweighted,42,789,prev_11.32pct,0.0100003986730482,0.8143680425019698,0.8143128303210899,5.5212180879893324e-05
xgboost,unweighted,42,789,prev_1pct,0.1279614588076318,0.25531604407626013,0.2553537750115043,3.773093524417348e-05
xgboost,unweighted,42,789,prev_50pct,0.0012925399879558,0.9713813939471281,0.9715974980513401,0.00021610410421202264
xgboost,unweighted,123,42,natural,1.0,0.05383949191685912,0.0538394919168591,2.0816681711721685e-17
xgboost,unweighted,123,42,prev_0.2581pct,0.5,0.10217778386522394,0.10210785829821903,6.99255670049137e-05
xgboost,unweighted,123,42,prev_1.2765pct,0.0999997901720798,0.36266455888849686,0.3628618286369384,0.0001972697484415309
xgboost,unweighted,123,42,prev_10pct,0.0116328598916028,0.8302663993898762,0.8322402908058626,0.001973891415986362
xgboost,unweighted,123,42,prev_11.32pct,0.0100003986730482,0.8505250879517281,0.8521618099012435,0.0016367219495153629
xgboost,unweighted,123,42,prev_1pct,0.1279614588076318,0.3078097788009543,0.3076647395050437,0.00014503929591058728
xgboost,unweighted,123,42,prev_50pct,0.0012925399879558,0.9777897557269726,0.9778058842174137,1.612849044108078e-05
xgboost,unweighted,123,123,natural,1.0,0.04091451723763701,0.040914517237637,1.3877787807814457e-17
xgboost,unweighted,123,123,prev_0.2581pct,0.5,0.07861263640786821,0.07855880236525341,5.383404261480318e-05
xgboost,unweighted,123,123,prev_1.2765pct,0.0999997901720798,0.2990327490631299,0.2987152732613825,0.0003174758017474022
xgboost,unweighted,123,123,prev_10pct,0.0116328598916028,0.7857383930103977,0.7849243975771799,0.0008139954332178068
xgboost,unweighted,123,123,prev_11.32pct,0.0100003986730482,0.8100961504681865,0.8096699410321372,0.0004262094360493185
xgboost,unweighted,123,123,prev_1pct,0.1279614588076318,0.2500268488210176,0.24984747863832146,0.00017937018269614802
xgboost,unweighted,123,123,prev_50pct,0.0012925399879558,0.9705923225821522,0.9701256775746999,0.0004666450074523043
xgboost,unweighted,123,456,natural,1.0,0.04841481226909528,0.0484148122690952,8.326672684688674e-17
xgboost,unweighted,123,456,prev_0.2581pct,0.5,0.0923581233353821,0.0924037252108116,4.5601875429499006e-05
xgboost,unweighted,123,456,prev_1.2765pct,0.0999997901720798,0.33721359843646137,0.3377481662118758,0.0005345677754144407
xgboost,unweighted,123,456,prev_10pct,0.0116328598916028,0.8139067681138816,0.8147158698498164,0.0008091017359347363
xgboost,unweighted,123,456,prev_11.32pct,0.0100003986730482,0.8357317481126139,0.8361656921690099,0.0004339440563960739
xgboost,unweighted,123,456,prev_1pct,0.1279614588076318,0.28449004639084186,0.2847077149937258,0.00021766860288396916
xgboost,unweighted,123,456,prev_50pct,0.0012925399879558,0.9752247456555323,0.975140696574117,8.404908141534939e-05
xgboost,unweighted,123,789,natural,1.0,0.0489553016810738,0.0489553016810738,0.0
xgboost,unweighted,123,789,prev_0.2581pct,0.5,0.093341063442107,0.09330375707021048,3.73063718965283e-05
xgboost,unweighted,123,789,prev_1.2765pct,0.0999997901720798,0.33982678843170777,0.33944513225645,0.00038165617525776074
xgboost,unweighted,123,789,prev_10pct,0.0116328598916028,0.8156678669022369,0.8153129279062751,0.00035493899596183986
xgboost,unweighted,123,789,prev_11.32pct,0.0100003986730482,0.8373275861823031,0.8366908362644837,0.0006367499178193681
xgboost,unweighted,123,789,prev_1pct,0.1279614588076318,0.28687150411584944,0.2868543140574617,1.719005838773935e-05
xgboost,unweighted,123,789,prev_50pct,0.0012925399879558,0.9755051517672242,0.9753258100394657,0.00017934172775846413
xgboost,unweighted,456,42,natural,1.0,0.03144496434937612,0.0314449643493761,1.3877787807814457e-17
xgboost,unweighted,456,42,prev_0.2581pct,0.5,0.06097264601841601,0.061020621985532646,4.797596711663549e-05
xgboost,unweighted,456,42,prev_1.2765pct,0.0999997901720798,0.2450888501803909,0.2449510489811865,0.00013780119920439593
xgboost,unweighted,456,42,prev_10pct,0.0116328598916028,0.7362086233895055,0.7362112520021975,2.628612691957244e-06
xgboost,unweighted,456,42,prev_11.32pct,0.0100003986730482,0.7645094978506746,0.7643056660128928,0.00020383183778172054
xgboost,unweighted,456,42,prev_1pct,0.1279614588076318,0.2023711035288634,0.2023116962351645,5.940729369888209e-05
xgboost,unweighted,456,42,prev_50pct,0.0012925399879558,0.9617120391264397,0.9620283401456533,0.0003163010192136495
xgboost,unweighted,456,123,natural,1.0,0.03250417458398111,0.0325041745839811,6.938893903907228e-18
xgboost,unweighted,456,123,prev_0.2581pct,0.5,0.0629618269525695,0.06302498358932543,6.315663675593441e-05
xgboost,unweighted,456,123,prev_1.2765pct,0.0999997901720798,0.2514760604131665,0.2510102313647573,0.00046582904840919426
xgboost,unweighted,456,123,prev_10pct,0.0116328598916028,0.7428011498975957,0.7421166354753572,0.0006845144222384913
xgboost,unweighted,456,123,prev_11.32pct,0.0100003986730482,0.7706151160404391,0.7701908398332948,0.0004242762071442474
xgboost,unweighted,456,123,prev_1pct,0.1279614588076318,0.20795171924115646,0.20769589062912602,0.00025582861203043983
xgboost,unweighted,456,123,prev_50pct,0.0012925399879558,0.9629525078797224,0.9632226659071444,0.00027015802742202943
xgboost,unweighted,456,456,natural,1.0,0.03181678019790878,0.0318167801979087,8.326672684688674e-17
xgboost,unweighted,456,456,prev_0.2581pct,0.5,0.0616713757878722,0.06166737013874112,4.0056491310766495e-06
xgboost,unweighted,456,456,prev_1.2765pct,0.0999997901720798,0.24734174348297905,0.2477483575485078,0.0004066140655287487
xgboost,unweighted,456,456,prev_10pct,0.0116328598916028,0.7385593024204816,0.7389756773222312,0.00041637490174961655
xgboost,unweighted,456,456,prev_11.32pct,0.0100003986730482,0.7666879066123156,0.7671310151925023,0.00044310858018670185
xgboost,unweighted,456,456,prev_1pct,0.1279614588076318,0.20433761537271014,0.2044213211132983,8.37057405881636e-05
xgboost,unweighted,456,456,prev_50pct,0.0012925399879558,0.9621565223073405,0.9627843466074824,0.0006278243001418549
xgboost,unweighted,456,789,natural,1.0,0.05065023956194387,0.0506502395619438,7.632783294297951e-17
xgboost,unweighted,456,789,prev_0.2581pct,0.5,0.09641693811074918,0.09632727519168915,8.966291906002677e-05
xgboost,unweighted,456,789,prev_1.2765pct,0.0999997901720798,0.34790832746695644,0.3478208418008944,8.748566606203712e-05
xgboost,unweighted,456,789,prev_10pct,0.0116328598916028,0.820992770317859,0.8199579357028617,0.0010348346149973153
xgboost,unweighted,456,789,prev_11.32pct,0.0100003986730482,0.8421478812599706,0.8407984580652682,0.001349423194702437
xgboost,unweighted,456,789,prev_1pct,0.1279614588076318,0.29425501670805093,0.29423236240534684,2.2654302704094853e-05
xgboost,unweighted,456,789,prev_50pct,0.0012925399879558,0.9763466440628842,0.9757327092736745,0.0006139347892096803
xgboost,unweighted,789,42,natural,1.0,0.03734467187448499,0.0373446718744849,9.020562075079397e-17
xgboost,unweighted,789,42,prev_0.2581pct,0.5,0.07200050838840874,0.07197860302203934,2.1905366369395773e-05
xgboost,unweighted,789,42,prev_1.2765pct,0.0999997901720798,0.2795050604086443,0.27907636520806045,0.0004286952005838618
xgboost,unweighted,789,42,prev_10pct,0.0116328598916028,0.7693094781227481,0.7688078735502067,0.0005016045725413365
xgboost,unweighted,789,42,prev_11.32pct,0.0100003986730482,0.7950477472851923,0.7946815106531036,0.00036623663208879
xgboost,unweighted,789,42,prev_1pct,0.1279614588076318,0.23263729294554786,0.23224150514313838,0.00039578780240948075
xgboost,unweighted,789,42,prev_50pct,0.0012925399879558,0.9677557758918249,0.9683372927950045,0.0005815169031795353
xgboost,unweighted,789,123,natural,1.0,0.032731862646662266,0.0327318626466622,6.245004513516506e-17
xgboost,unweighted,789,123,prev_0.2581pct,0.5,0.06338888888888888,0.06340740724336913,1.8518354480245858e-05
xgboost,unweighted,789,123,prev_1.2765pct,0.0999997901720798,0.25283677291583023,0.25269531639377685,0.00014145652205338477
xgboost,unweighted,789,123,prev_10pct,0.0116328598916028,0.7441773002418824,0.7436811372863563,0.0004961629555261249
xgboost,unweighted,789,123,prev_11.32pct,0.0100003986730482,0.7718881488899201,0.7712384425861092,0.000649706303810893
xgboost,unweighted,789,123,prev_1pct,0.1279614588076318,0.20914272775395085,0.20909431416422078,4.8413589730067486e-05
xgboost,unweighted,789,123,prev_50pct,0.0012925399879558,0.9632090743040989,0.9626200688548536,0.0005890054492452279
xgboost,unweighted,789,456,natural,1.0,0.029657951844579932,0.0296579518445799,3.122502256758253e-17
xgboost,unweighted,789,456,prev_0.2581pct,0.5,0.05760738659173023,0.05762631845521105,1.8931863480821376e-05
xgboost,unweighted,789,456,prev_1.2765pct,0.0999997901720798,0.23409499284964014,0.2341737470251919,7.875417555175401e-05
xgboost,unweighted,789,456,prev_10pct,0.0116328598916028,0.7243221104018629,0.7234426947683344,0.0008794156335284464
xgboost,unweighted,789,456,prev_11.32pct,0.0100003986730482,0.7534711980847715,0.7524709924669796,0.001000205617791905
xgboost,unweighted,789,456,prev_1pct,0.1279614588076318,0.19280402985032366,0.1929587029184613,0.0001546730681376285
xgboost,unweighted,789,456,prev_50pct,0.0012925399879558,0.9594267760397048,0.9590805867075152,0.0003461893321896614
xgboost,unweighted,789,789,natural,1.0,0.03808275352089006,0.03808275352089,5.551115123125783e-17
xgboost,unweighted,789,789,prev_0.2581pct,0.5,0.073371324957907,0.07332046717846351,5.085777944349723e-05
xgboost,unweighted,789,789,prev_1.2765pct,0.0999997901720798,0.28361913064280414,0.2829696544460245,0.0006494761967796303
xgboost,unweighted,789,789,prev_10pct,0.0116328598916028,0.7728991755248666,0.7716390538292677,0.0012601216955989702
xgboost,unweighted,789,789,prev_11.32pct,0.0100003986730482,0.7983419238836013,0.7970635453039262,0.0012783785796750546
xgboost,unweighted,789,789,prev_1pct,0.1279614588076318,0.23628774912599426,0.23587019582427962,0.00041755330171464045
xgboost,unweighted,789,789,prev_50pct,0.0012925399879558,0.968384420174129,0.9679580488573116,0.0004263713168173311
xgboost,weighted,42,42,natural,1.0,0.06431002567624051,0.0643100256762405,1.3877787807814457e-17
xgboost,weighted,42,42,prev_0.2581pct,0.5,0.12084829443447037,0.12086111058468701,1.2816150216643507e-05
xgboost,weighted,42,42,prev_1.2765pct,0.0999997901720798,0.4073378741786535,0.40711943033486264,0.0002184438437908831
xgboost,weighted,42,42,prev_10pct,0.0116328598916028,0.8552459233854678,0.8557541763743448,0.0005082529888770226
xgboost,weighted,42,42,prev_11.32pct,0.0100003986730482,0.872979286956294,0.8734516231268128,0.0004723361705187834
xgboost,weighted,42,42,prev_1pct,0.1279614588076318,0.34943071642169465,0.34912971174947705,0.0003010046722176085
xgboost,weighted,42,42,prev_50pct,0.0012925399879558,0.9815411019366206,0.9816043161132469,6.321417662635831e-05
xgboost,weighted,42,123,natural,1.0,0.05309385177143985,0.0530938517714398,4.85722573273506e-17
xgboost,weighted,42,123,prev_0.2581pct,0.5,0.1008340361728048,0.10082818339594883,5.852776855969077e-06
xgboost,weighted,42,123,prev_1.2765pct,0.0999997901720798,0.3592659254154861,0.3589474364143236,0.0003184890011624919
xgboost,weighted,42,123,prev_10pct,0.0116328598916028,0.828179926450942,0.8269834958079986,0.0011964306429433913
xgboost,weighted,42,123,prev_11.32pct,0.0100003986730482,0.848642248940845,0.8475725028377838,0.0010697461030610977
xgboost,weighted,42,123,prev_1pct,0.1279614588076318,0.30467945786258027,0.3045857193685784,9.37384940018493e-05
xgboost,weighted,42,123,prev_50pct,0.0012925399879558,0.9774675183586794,0.9774998040206944,3.2285662014963634e-05
xgboost,weighted,42,456,natural,1.0,0.06758725533666941,0.0675872553366694,1.3877787807814457e-17
xgboost,weighted,42,456,prev_0.2581pct,0.5,0.12661682686602588,0.12664258975497977,2.5762888953895224e-05
xgboost,weighted,42,456,prev_1.2765pct,0.0999997901720798,0.42024470184952206,0.4199929252304135,0.00025177661910857907
xgboost,weighted,42,456,prev_10pct,0.0116328598916028,0.8617099329831293,0.8614731025868185,0.00023683039631072766
xgboost,weighted,42,456,prev_11.32pct,0.0100003986730482,0.8787636657916238,0.8778975524238981,0.0008661133677256849
xgboost,weighted,42,456,prev_1pct,0.1279614588076318,0.36162226305560474,0.36139086433213063,0.00023139872347410773
xgboost,weighted,42,456,prev_50pct,0.0012925399879558,0.9824809117661901,0.9829149695100711,0.00043405774388094454
xgboost,weighted,42,789,natural,1.0,0.060036791348458664,0.0600367913484586,6.245004513516506e-17
xgboost,weighted,42,789,prev_0.2581pct,0.5,0.11327303323517038,0.11330914966553599,3.6116430365606966e-05
xgboost,weighted,42,789,prev_1.2765pct,0.0999997901720798,0.3897659883606729,0.3908042805872259,0.0010382922265529948
xgboost,weighted,42,789,prev_10pct,0.0116328598916028,0.845931133324209,0.8471826930803972,0.0012515597561881808
xgboost,weighted,42,789,prev_11.32pct,0.0100003986730482,0.8646249960849728,0.8662785405235929,0.0016535444386200915
xgboost,weighted,42,789,prev_1pct,0.1279614588076318,0.3329534800514025,0.3338903544651162,0.0009368744137137064
xgboost,weighted,42,789,prev_50pct,0.0012925399879558,0.9801648050273797,0.9802884394215293,0.00012363439414964095
xgboost,weighted,123,42,natural,1.0,0.030659546206186127,0.0306595462061861,2.7755575615628914e-17
xgboost,weighted,123,42,prev_0.2581pct,0.5,0.05949500263019464,0.05950063686195087,5.6342317562296795e-06
xgboost,weighted,123,42,prev_1.2765pct,0.0999997901720798,0.24029102636823396,0.24031060827077724,1.958190254328085e-05
xgboost,weighted,123,42,prev_10pct,0.0116328598916028,0.7311076527078935,0.7314321550546252,0.0003245023467317587
xgboost,weighted,123,42,prev_11.32pct,0.0100003986730482,0.7597772164111406,0.7604469574138423,0.0006697410027016737
xgboost,weighted,123,42,prev_1pct,0.1279614588076318,0.1981899754968251,0.19818489866898376,5.076827841343778e-06
xgboost,weighted,123,42,prev_50pct,0.0012925399879558,0.9607391158048905,0.9601512545264305,0.0005878612784600001
xgboost,weighted,123,123,natural,1.0,0.046190712278962154,0.0461907122789621,5.551115123125783e-17
xgboost,weighted,123,123,prev_0.2581pct,0.5,0.08830266171708395,0.08832945160819668,2.6789891112724562e-05
xgboost,weighted,123,123,prev_1.2765pct,0.0999997901720798,0.3262714003639667,0.3264732147634789,0.00020181439951222346
xgboost,weighted,123,123,prev_10pct,0.0116328598916028,0.8063142317723108,0.8067860116960037,0.00047177992369296096
xgboost,weighted,123,123,prev_11.32pct,0.0100003986730482,0.8288424087958915,0.8292417702723065,0.00039936147641495
xgboost,weighted,123,123,prev_1pct,0.1279614588076318,0.27454998471263525,0.274832197556815,0.00028221284417973
xgboost,weighted,123,123,prev_50pct,0.0012925399879558,0.9740037033661706,0.974233641098921,0.00022993773275037377
xgboost,weighted,123,456,natural,1.0,0.04930014174344437,0.0493001417434443,6.938893903907228e-17
xgboost,weighted,123,456,prev_0.2581pct,0.5,0.0939676643167715,0.09388774290210325,7.992141466825475e-05
xgboost,weighted,123,456,prev_1.2765pct,0.0999997901720798,0.3414848396555982,0.3412962700589191,0.00018856959667912232
xgboost,weighted,123,456,prev_10pct,0.0116328598916028,0.8167751844986395,0.8171392289647258,0.0003640444660862885
xgboost,weighted,123,456,prev_11.32pct,0.0100003986730482,0.8383305790320157,0.838156494034622,0.00017408499739368644
xgboost,weighted,123,456,prev_1pct,0.1279614588076318,0.28838404680493523,0.28825228593505714,0.00013176086987809477
xgboost,weighted,123,456,prev_50pct,0.0012925399879558,0.9756809243706485,0.9751580593216821,0.00052286504896637
xgboost,weighted,123,789,natural,1.0,0.04253623738331942,0.0425362373833194,2.0816681711721685e-17
xgboost,weighted,123,789,prev_0.2581pct,0.5,0.08160145586897179,0.08163165025473323,3.019438576144784e-05
xgboost,weighted,123,789,prev_1.2765pct,0.0999997901720798,0.3076041019227175,0.30743275572203443,0.0001713462006830424
xgboost,weighted,123,789,prev_10pct,0.0116328598916028,0.7924882835707797,0.7938918860224666,0.0014036024516869139
xgboost,weighted,123,789,prev_11.32pct,0.0100003986730482,0.8162581380106108,0.8183928837620035,0.0021347457513927193
xgboost,weighted,123,789,prev_1pct,0.1279614588076318,0.2577099476966373,0.2574565902300671,0.000253357466570181
xgboost,weighted,123,789,prev_50pct,0.0012925399879558,0.971728287959494,0.972486180924545,0.0007578929650510213
xgboost,weighted,456,42,natural,1.0,0.022578527521932006,0.022578527521932,6.938893903907228e-18
xgboost,weighted,456,42,prev_0.2581pct,0.5,0.04415998754960703,0.04417103354186132,1.1045992254286874e-05
xgboost,weighted,456,42,prev_1.2765pct,0.0999997901720798,0.18765325286785467,0.18780676950637798,0.00015351663852331
xgboost,weighted,456,42,prev_10pct,0.0116328598916028,0.6650771467734219,0.6658083368381866,0.0007311900647647418
xgboost,weighted,456,42,prev_11.32pct,0.0100003986730482,0.6978776453216735,0.6984771307755893,0.000599485453915749
xgboost,weighted,456,42,prev_1pct,0.1279614588076318,0.1529184180227333,0.1529552092304185,3.67912076852106e-05
xgboost,weighted,456,42,prev_50pct,0.0012925399879558,0.9470110522443369,0.947533978300074,0.0005229260557371163
xgboost,weighted,456,123,natural,1.0,0.03832896732386599,0.0383289673238659,9.020562075079397e-17
xgboost,weighted,456,123,prev_0.2581pct,0.5,0.0738281768689417,0.07382067887936587,7.497989575833142e-06
xgboost,weighted,456,123,prev_1.2765pct,0.0999997901720798,0.2849824880431033,0.2850893879569223,0.00010689991381901409
xgboost,weighted,456,123,prev_10pct,0.0116328598916028,0.7740731219158575,0.7753317208293394,0.001258598913481901
xgboost,weighted,456,123,prev_11.32pct,0.0100003986730482,0.7994184817295321,0.8006471187767272,0.0012286370471951136
xgboost,weighted,456,123,prev_1pct,0.1279614588076318,0.23749901403222567,0.2376006922340717,0.00010167820184603382
xgboost,weighted,456,123,prev_50pct,0.0012925399879558,0.9685889177730759,0.9683653380457653,0.0002235797273105744
xgboost,weighted,456,456,natural,1.0,0.03139810426540284,0.0313981042654028,4.163336342344337e-17
xgboost,weighted,456,456,prev_0.2581pct,0.5,0.060884549109707066,0.060925749089667525,4.119997996045871e-05
xgboost,weighted,456,456,prev_1.2765pct,0.0999997901720798,0.2448040830697745,0.24508840280847566,0.0002843197387011609
xgboost,weighted,456,456,prev_10pct,0.0116328598916028,0.7359094931412801,0.7362259096632318,0.0003164165219516901
xgboost,weighted,456,456,prev_11.32pct,0.0100003986730482,0.7642321824110312,0.7644732141499654,0.00024103173893419427
xgboost,weighted,456,456,prev_1pct,0.1279614588076318,0.20212268083848567,0.20254828594091445,0.00042560510242878324
xgboost,weighted,456,456,prev_50pct,0.0012925399879558,0.9616553033503127,0.9610867851913477,0.0005685181589649702
xgboost,weighted,456,789,natural,1.0,0.027377205182636703,0.0273772051826367,3.469446951953614e-18
xgboost,weighted,456,789,prev_0.2581pct,0.5,0.05329533309583185,0.05327712859309972,1.8204502732127592e-05
xgboost,weighted,456,789,prev_1.2765pct,0.0999997901720798,0.2196515019585246,0.21990238518605115,0.00025088322752656045
xgboost,weighted,456,789,prev_10pct,0.0116328598916028,0.7075750897298676,0.7079029511310133,0.0003278614011457126
xgboost,weighted,456,789,prev_11.32pct,0.0100003986730482,0.7378540680301817,0.7385116205174524,0.0006575524872707295
xgboost,weighted,456,789,prev_1pct,0.1279614588076318,0.18030840326695663,0.18054946491281992,0.00024106164586329415
xgboost,weighted,456,789,prev_50pct,0.0012925399879558,0.9560963158342576,0.9566455504116321,0.0005492345773745466
xgboost,weighted,789,42,natural,1.0,0.03566551275129418,0.0356655127512941,8.326672684688674e-17
xgboost,weighted,789,42,prev_0.2581pct,0.5,0.06887457835019932,0.06889711775431827,2.2539404118948614e-05
xgboost,weighted,789,42,prev_1.2765pct,0.0999997901720798,0.26999127762957864,0.2700918873579513,0.00010060972837266924
xgboost,weighted,789,42,prev_10pct,0.0116328598916028,0.7607266396583279,0.7598954092605252,0.0008312303978026403
xgboost,weighted,789,42,prev_11.32pct,0.0100003986730482,0.7871575668808288,0.7870532727988158,0.00010429408201306778
xgboost,weighted,789,42,prev_1pct,0.1279614588076318,0.224222331777602,0.22424373750644538,2.140572884337666e-05
xgboost,weighted,789,42,prev_50pct,0.0012925399879558,0.9662320532052134,0.9658879148298384,0.0003441383753750582
xgboost,weighted,789,123,natural,1.0,0.05472929858145585,0.0547292985814558,4.85722573273506e-17
xgboost,weighted,789,123,prev_0.2581pct,0.5,0.10377885331347729,0.10374073925476578,3.811405871151363e-05
xgboost,weighted,789,123,prev_1.2765pct,0.0999997901720798,0.3666803083747774,0.36685422158169184,0.00017391320691445555
xgboost,weighted,789,123,prev_10pct,0.0116328598916028,0.8326950484364709,0.8337278924618495,0.0010328440253786209
xgboost,weighted,789,123,prev_11.32pct,0.0100003986730482,0.8527152856072069,0.853437405601002,0.0007221199937951228
xgboost,weighted,789,123,prev_1pct,0.1279614588076318,0.31151501068941617,0.31149012529590253,2.4885393513640608e-05
xgboost,weighted,789,123,prev_50pct,0.0012925399879558,0.9781630708234497,0.9778415129057397,0.0003215579177099359
xgboost,weighted,789,456,natural,1.0,0.0334837330800285,0.0334837330800285,0.0
xgboost,weighted,789,456,prev_0.2581pct,0.5,0.06479779411764706,0.06477577712401038,2.201699363668652e-05
xgboost,weighted,789,456,prev_1.2765pct,0.0999997901720798,0.2572996710471263,0.2569651989392123,0.00033447210791398563
xgboost,weighted,789,456,prev_10pct,0.0116328598916028,0.7486232509455771,0.7484471911255052,0.00017605982007196097
xgboost,weighted,789,456,prev_11.32pct,0.0100003986730482,0.7759974731262439,0.7759215762453328,7.589688091114155e-05
xgboost,weighted,789,456,prev_1pct,0.1279614588076318,0.21305429370616158,0.21303438337962555,1.9910326536032308e-05
xgboost,weighted,789,456,prev_50pct,0.0012925399879558,0.9640324435072085,0.9637624857172569,0.000269957789951647
xgboost,weighted,789,789,natural,1.0,0.05352998065764023,0.0535299806576402,3.469446951953614e-17
xgboost,weighted,789,789,prev_0.2581pct,0.5,0.10162023224858861,0.10156958306166143,5.06491869271819e-05
xgboost,weighted,789,789,prev_1.2765pct,0.0999997901720798,0.36125754125606224,0.3605225627673597,0.0007349784887025201
xgboost,weighted,789,789,prev_10pct,0.0116328598916028,0.8294061000335471,0.8288009946693496,0.0006051053641974447
xgboost,weighted,789,789,prev_11.32pct,0.0100003986730482,0.8497488882700525,0.8493393483895091,0.00040953988054337476
