cell_id,learner,csl_variant,split_seed,model_seed,R_level,R_eval,log2_distance_from_class_ratio,test_n_flagged_B,test_n_flagged_C,test_ner_B,test_ner_C,test_precision_B,test_precision_C,test_recall_B,test_recall_C,threshold_B,threshold_C,val_ner_B,val_ner_C,threshold_gap,delta_ner_test,delta_ner_val,rules_agree
decision_tree__weighted__split42__model42,decision_tree,weighted,42,42,R_x16,12379.217338366005,4.000060141393644,30058.0,332487.0,0.1122886090290687,0.0306492289556353,0.0364628385122097,0.0036723240307139,0.8896103896103896,0.9910714285714286,0.4773277640342712,0.125840350985527,0.1025642824657093,0.0282108200204802,0.3514874130487442,0.08163938007343341,0.0743534624452291,False
decision_tree__weighted__split42__model42,decision_tree,weighted,42,42,R_x64,49516.86935346402,6.000060141393644,30058.0,332487.0,0.1108643600494749,0.0143587358103374,0.0364628385122097,0.0036723240307139,0.8896103896103896,0.9910714285714286,0.4773277640342712,0.125840350985527,0.1011280836034403,0.0119228348752499,0.3514874130487442,0.0965056242391375,0.08920524872819041,False
decision_tree__weighted__split42__model123,decision_tree,weighted,42,123,R_x0.015625,12.089079431998051,-5.999939858606356,30044.0,1466.0,2.05402422532652,0.3074830478781389,0.0364798295832778,0.6139154160982264,0.8896103896103896,0.7305194805194806,0.4773277640342712,0.9929994344711304,2.06268693029402,0.2643412447976921,-0.5156716704368591,1.7465411774483812,1.7983456854963278,False
decision_tree__weighted__split42__model123,decision_tree,weighted,42,123,R_x0.0625,48.356317727992206,-3.999939858606356,30044.0,3654.0,0.5962982641238378,0.2510870140275015,0.0364798295832778,0.2676518883415435,0.8896103896103896,0.7938311688311688,0.4773277640342712,0.9503350853919984,0.5917675117942841,0.2200582169234633,-0.4730073213577272,0.3452112500963363,0.37170929487082083,False
decision_tree__weighted__split42__model123,decision_tree,weighted,42,123,R_x0.25,193.4252709119688,-1.999939858606356,30044.0,9091.0,0.2318667738231672,0.2083946582014123,0.0364798295832778,0.1118688813111868,0.8896103896103896,0.825487012987013,0.4773277640342712,0.7662674784660339,0.2240376571693502,0.1776176446335774,-0.28893971443176275,0.023472115621754913,0.0464200125357728,False
decision_tree__weighted__split42__model123,decision_tree,weighted,42,123,val_class_ratio,773.6688311688312,0.0,30044.0,30044.0,0.1407601672740789,0.1407601672740789,0.0364798295832778,0.0364798295832778,0.8896103896103896,0.8896103896103896,0.4773277640342712,0.4773277640342712,0.132106470997633,0.132106470997633,0.0,0.0,0.0,True
decision_tree__weighted__split42__model123,decision_tree,weighted,42,123,R_x1,773.7010836478753,6.014139364405448e-05,30044.0,30044.0,0.1407589012479995,0.1407589012479995,0.0364798295832778,0.0364798295832778,0.8896103896103896,0.8896103896103896,0.4773277640342712,0.4773277640342712,0.1321051935131167,0.1321051935131167,0.0,0.0,0.0,True
decision_tree__weighted__split42__model123,decision_tree,weighted,42,123,R_x4,3094.804334591501,2.000060141393644,30044.0,154194.0,0.1179819331042077,0.0758438604437894,0.0364798295832778,0.0077045799447449,0.8896103896103896,0.9642857142857144,0.4773277640342712,0.1637566238641739,0.1091220775990583,0.0750730869567342,0.3135711401700973,0.0421380726604183,0.0340489906423241,False
decision_tree__weighted__split42__model123,decision_tree,weighted,42,123,R_x16,12379.217338366005,4.000060141393644,30044.0,332473.0,0.1122876910682597,0.0306483109948263,0.0364798295832778,0.0036724786674406,0.8896103896103896,0.9910714285714286,0.4773277640342712,0.125840350985527,0.1033762986205437,0.0290228361753146,0.3514874130487442,0.0816393800734334,0.07435346244522911,False
decision_tree__weighted__split42__model123,decision_tree,weighted,42,123,R_x64,49516.86935346402,6.000060141393644,30044.0,332473.0,0.1108641305592727,0.0143585063201351,0.0364798295832778,0.0036724786674406,0.8896103896103896,0.9910714285714286,0.4773277640342712,0.125840350985527,0.1019398538759151,0.0127346051477247,0.3514874130487442,0.0965056242391376,0.0892052487281904,False
decision_tree__weighted__split42__model456,decision_tree,weighted,42,456,R_x0.015625,12.089079431998051,-5.999939858606356,30048.0,1466.0,2.054292794431804,0.3074830478781389,0.0364749733759318,0.6139154160982264,0.8896103896103896,0.7305194805194806,0.4773277640342712,0.9929994344711304,2.0614052460480856,0.2643412447976921,-0.5156716704368591,1.7468097465536652,1.7970640012503936,False
decision_tree__weighted__split42__model456,decision_tree,weighted,42,456,R_x0.0625,48.356317727992206,-3.999939858606356,30048.0,3709.0,0.5963654064001587,0.2511817464461452,0.0364749733759318,0.2639525478565651,0.8896103896103896,0.7946428571428571,0.4773277640342712,0.933255672454834,0.5908383244990343,0.219525902290301,-0.4559279084205628,0.34518365995401346,0.3713124222087333,False
decision_tree__weighted__split42__model456,decision_tree,weighted,42,456,R_x0.25,193.4252709119688,-1.999939858606356,30048.0,9095.0,0.2318835593922474,0.2084114437704925,0.0364749733759318,0.1118196811434854,0.8896103896103896,0.825487012987013,0.4773277640342712,0.7662674784660339,0.2231965941117715,0.1767765815759987,-0.28893971443176275,0.023472115621754885,0.0464200125357728,False
decision_tree__weighted__split42__model456,decision_tree,weighted,42,456,val_class_ratio,773.6688311688312,0.0,30048.0,30048.0,0.1407643638412869,0.1407643638412869,0.0364749733759318,0.0364749733759318,0.8896103896103896,0.8896103896103896,0.4773277640342712,0.4773277640342712,0.1312874386933306,0.1312874386933306,0.0,0.0,0.0,True
decision_tree__weighted__split42__model456,decision_tree,weighted,42,456,R_x1,773.7010836478753,6.014139364405448e-05,30048.0,30048.0,0.1407630976402696,0.1407630976402696,0.0364749733759318,0.0364749733759318,0.8896103896103896,0.8896103896103896,0.4773277640342712,0.4773277640342712,0.1312861615149558,0.1312861615149558,0.0,0.0,0.0,True
decision_tree__weighted__split42__model456,decision_tree,weighted,42,456,R_x4,3094.804334591501,2.000060141393644,30048.0,154198.0,0.1179829822022752,0.0758449095418569,0.0364749733759318,0.0077043800827507,0.8896103896103896,0.9642857142857144,0.4773277640342712,0.1637566238641739,0.1083085533657519,0.0742595627234277,0.3135711401700973,0.0421380726604183,0.03404899064232421,False
decision_tree__weighted__split42__model456,decision_tree,weighted,42,456,R_x16,12379.217338366005,4.000060141393644,30048.0,332477.0,0.1122879533427766,0.0306485732693431,0.0364749733759318,0.0036724344841898,0.8896103896103896,0.9910714285714286,0.4773277640342712,0.125840350985527,0.1025641513284509,0.0282106888832218,0.3514874130487442,0.08163938007343349,0.0743534624452291,False
decision_tree__weighted__split42__model456,decision_tree,weighted,42,456,R_x64,49516.86935346402,6.000060141393644,30048.0,332477.0,0.1108641961279019,0.0143585718887643,0.0364749733759318,0.0036724344841898,0.8896103896103896,0.9910714285714286,0.4773277640342712,0.125840350985527,0.1011280508191257,0.0119228020909353,0.3514874130487442,0.0965056242391376,0.0892052487281904,False
decision_tree__weighted__split42__model789,decision_tree,weighted,42,789,R_x0.015625,12.089079431998051,-5.999939858606356,30044.0,1466.0,2.05402422532652,0.3074830478781389,0.0364798295832778,0.6139154160982264,0.8896103896103896,0.7305194805194806,0.4773277640342712,0.9929994344711304,2.06268693029402,0.2643412447976921,-0.5156716704368591,1.7465411774483812,1.7983456854963278,False
decision_tree__weighted__split42__model789,decision_tree,weighted,42,789,R_x0.0625,48.356317727992206,-3.999939858606356,30044.0,3654.0,0.5962982641238378,0.2510870140275015,0.0364798295832778,0.2676518883415435,0.8896103896103896,0.7938311688311688,0.4773277640342712,0.9503350853919984,0.5917675117942841,0.2200582169234633,-0.4730073213577272,0.3452112500963363,0.37170929487082083,False
decision_tree__weighted__split42__model789,decision_tree,weighted,42,789,R_x0.25,193.4252709119688,-1.999939858606356,30044.0,9091.0,0.2318667738231672,0.2083946582014123,0.0364798295832778,0.1118688813111868,0.8896103896103896,0.825487012987013,0.4773277640342712,0.7662674784660339,0.2240376571693502,0.1776176446335774,-0.28893971443176275,0.023472115621754913,0.0464200125357728,False
decision_tree__weighted__split42__model789,decision_tree,weighted,42,789,val_class_ratio,773.6688311688312,0.0,30044.0,30044.0,0.1407601672740789,0.1407601672740789,0.0364798295832778,0.0364798295832778,0.8896103896103896,0.8896103896103896,0.4773277640342712,0.4773277640342712,0.132106470997633,0.132106470997633,0.0,0.0,0.0,True
decision_tree__weighted__split42__model789,decision_tree,weighted,42,789,R_x1,773.7010836478753,6.014139364405448e-05,30044.0,30044.0,0.1407589012479995,0.1407589012479995,0.0364798295832778,0.0364798295832778,0.8896103896103896,0.8896103896103896,0.4773277640342712,0.4773277640342712,0.1321051935131167,0.1321051935131167,0.0,0.0,0.0,True
decision_tree__weighted__split42__model789,decision_tree,weighted,42,789,R_x4,3094.804334591501,2.000060141393644,30044.0,154194.0,0.1179819331042077,0.0758438604437894,0.0364798295832778,0.0077045799447449,0.8896103896103896,0.9642857142857144,0.4773277640342712,0.1637566238641739,0.1091220775990583,0.0750730869567342,0.3135711401700973,0.0421380726604183,0.0340489906423241,False
decision_tree__weighted__split42__model789,decision_tree,weighted,42,789,R_x16,12379.217338366005,4.000060141393644,30044.0,332473.0,0.1122876910682597,0.0306483109948263,0.0364798295832778,0.0036724786674406,0.8896103896103896,0.9910714285714286,0.4773277640342712,0.125840350985527,0.1033762986205437,0.0290228361753146,0.3514874130487442,0.0816393800734334,0.07435346244522911,False
decision_tree__weighted__split42__model789,decision_tree,weighted,42,789,R_x64,49516.86935346402,6.000060141393644,30044.0,332473.0,0.1108641305592727,0.0143585063201351,0.0364798295832778,0.0036724786674406,0.8896103896103896,0.9910714285714286,0.4773277640342712,0.125840350985527,0.1019398538759151,0.0127346051477247,0.3514874130487442,0.0965056242391376,0.0892052487281904,False
decision_tree__weighted__split123__model42,decision_tree,weighted,123,42,R_x0.015625,12.089079431998051,-5.999939858606356,46228.0,1550.0,3.1011074488432704,0.2735756226286794,0.0246820109024833,0.6096774193548387,0.9261363636363636,0.7670454545454546,0.4168910980224609,0.992050290107727,3.095571877205769,0.2764314842091828,-0.5751591920852661,2.827531826214591,2.8191403929965864,False
decision_tree__weighted__split123__model42,decision_tree,weighted,123,42,R_x0.0625,48.356317727992206,-3.999939858606356,46228.0,3781.0,0.8306745894835449,0.2283645648776336,0.0246820109024833,0.2665961385876752,0.9261363636363636,0.8181818181818182,0.4168910980224609,0.9500635266304016,0.8262468654053384,0.2304075807280158,-0.5331724286079407,0.6023100246059113,0.5958392846773226,False
decision_tree__weighted__split123__model42,decision_tree,weighted,123,42,R_x0.25,193.4252709119688,-1.999939858606356,46228.0,6401.0,0.2630663746436135,0.1726298218762129,0.0246820109024833,0.1635681924699265,0.9261363636363636,0.8498376623376623,0.4168910980224609,0.9019586443901062,0.2589156124552307,0.1691480706623366,-0.4850675463676453,0.09043655276740059,0.08976754179289409,False
decision_tree__weighted__split123__model42,decision_tree,weighted,123,42,val_class_ratio,773.6688311688312,0.0,46228.0,46228.0,0.121166292790679,0.121166292790679,0.0246820109024833,0.0246820109024833,0.9261363636363636,0.9261363636363636,0.4168910980224609,0.4168910980224609,0.1170847701125933,0.1170847701125933,0.0,0.0,0.0,True
decision_tree__weighted__split123__model42,decision_tree,weighted,123,42,R_x1,773.7010836478753,6.014139364405448e-05,46228.0,46228.0,0.1211643209336306,0.1211643209336306,0.0246820109024833,0.0246820109024833,0.9261363636363636,0.9261363636363636,0.4168910980224609,0.4168910980224609,0.1170827992177037,0.1170827992177037,0.0,0.0,0.0,True
decision_tree__weighted__split123__model42,decision_tree,weighted,123,42,R_x4,3094.804334591501,2.000060141393644,46228.0,120501.0,0.0856888075061349,0.0783743533534766,0.0246820109024833,0.0097426577372801,0.9261363636363636,0.952922077922078,0.4168910980224609,0.2842114865779876,0.081624595908322,0.0743038471672586,0.13267961144447327,0.007314454152658301,0.007320748741063393,False
decision_tree__weighted__split123__model42,decision_tree,weighted,123,42,R_x16,12379.217338366005,4.000060141393644,46228.0,334049.0,0.0768199291492609,0.0315634010347939,0.0246820109024833,0.0036521588150241,0.9261363636363636,0.9902597402597404,0.4168910980224609,0.1245075613260269,0.0727600450809766,0.0291543012768999,0.29238353669643397,0.045256528114467,0.043605743804076696,False
decision_tree__weighted__split123__model42,decision_tree,weighted,123,42,R_x64,49516.86935346402,6.000060141393644,46228.0,334049.0,0.0746027095600425,0.0151960450638932,0.0246820109024833,0.0036521588150241,0.9261363636363636,0.9902597402597404,0.4168910980224609,0.1245075613260269,0.0705439073741402,0.0127674714231211,0.29238353669643397,0.0594066644961493,0.0577764359510191,False
decision_tree__weighted__split123__model123,decision_tree,weighted,123,123,R_x0.015625,12.089079431998051,-5.999939858606356,46220.0,1550.0,3.1005703106327034,0.2735756226286794,0.0246862829943747,0.6096774193548387,0.9261363636363636,0.7670454545454546,0.4168910980224609,0.992050290107727,3.0956390194820904,0.2764314842091828,-0.5751591920852661,2.826994688004024,2.819207535272908,False
decision_tree__weighted__split123__model123,decision_tree,weighted,123,123,R_x0.0625,48.356317727992206,-3.999939858606356,46220.0,3781.0,0.8305403049309031,0.2283645648776336,0.0246862829943747,0.2665961385876752,0.9261363636363636,0.8181818181818182,0.4168910980224609,0.9500635266304016,0.8262636509744187,0.2304075807280158,-0.5331724286079407,0.6021757400532696,0.5958560702464029,False
decision_tree__weighted__split123__model123,decision_tree,weighted,123,123,R_x0.25,193.4252709119688,-1.999939858606356,46220.0,6393.0,0.263032803505453,0.1725962507380525,0.0246862829943747,0.1637728765837635,0.9261363636363636,0.8498376623376623,0.4168910980224609,0.9019586443901062,0.2589198088475007,0.1691522670546067,-0.4850675463676453,0.09043655276740051,0.089767541792894,False
decision_tree__weighted__split123__model123,decision_tree,weighted,123,123,val_class_ratio,773.6688311688312,0.0,46220.0,46220.0,0.121157899656263,0.121157899656263,0.0246862829943747,0.0246862829943747,0.9261363636363636,0.9261363636363636,0.4168910980224609,0.4168910980224609,0.1170858192543953,0.1170858192543953,0.0,0.0,0.0,True
decision_tree__weighted__split123__model123,decision_tree,weighted,123,123,R_x1,773.7010836478753,6.014139364405448e-05,46220.0,46220.0,0.1211559281490905,0.1211559281490905,0.0246862829943747,0.0246862829943747,0.9261363636363636,0.9261363636363636,0.4168910980224609,0.4168910980224609,0.1170838483157712,0.1170838483157712,0.0,0.0,0.0,True
decision_tree__weighted__split123__model123,decision_tree,weighted,123,123,R_x4,3094.804334591501,2.000060141393644,46220.0,120493.0,0.0856867093099998,0.0783722551573415,0.0246862829943747,0.0097433045903081,0.9261363636363636,0.952922077922078,0.4168910980224609,0.2842114865779876,0.0816248581828389,0.0743041094417755,0.13267961144447327,0.007314454152658301,0.007320748741063407,False
decision_tree__weighted__split123__model123,decision_tree,weighted,123,123,R_x16,12379.217338366005,4.000060141393644,46220.0,334041.0,0.0768194046002272,0.0315628764857602,0.0246862829943747,0.0036522462811451,0.9261363636363636,0.9902597402597404,0.4168910980224609,0.1245075613260269,0.0727601106496058,0.0291543668455292,0.29238353669643397,0.045256528114466996,0.0436057438040766,False
decision_tree__weighted__split123__model123,decision_tree,weighted,123,123,R_x64,49516.86935346402,6.000060141393644,46220.0,334041.0,0.074602578422784,0.0151959139266348,0.0246862829943747,0.0036522462811451,0.9261363636363636,0.9902597402597404,0.4168910980224609,0.1245075613260269,0.0705439237662975,0.0127674878152784,0.29238353669643397,0.0594066644961492,0.057776435951019105,False
decision_tree__weighted__split123__model456,decision_tree,weighted,123,456,R_x0.015625,12.089079431998051,-5.999939858606356,46219.0,1550.0,3.1005031683563824,0.2735756226286794,0.0246868171098466,0.6096774193548387,0.9261363636363636,0.7670454545454546,0.4168910980224609,0.992050290107727,3.095303308100486,0.2763643419328618,-0.5751591920852661,2.826927545727703,2.8189389661676243,False
decision_tree__weighted__split123__model456,decision_tree,weighted,123,456,R_x0.0625,48.356317727992206,-3.999939858606356,46219.0,3781.0,0.8305235193618229,0.2283645648776336,0.0246868171098466,0.2665961385876752,0.9261363636363636,0.8181818181818182,0.4168910980224609,0.9500635266304016,0.8261797231290176,0.2303907951589355,-0.5331724286079407,0.6021589544841893,0.5957889279700821,False
decision_tree__weighted__split123__model456,decision_tree,weighted,123,456,R_x0.25,193.4252709119688,-1.999939858606356,46219.0,6392.0,0.263028607113183,0.1725920543457824,0.0246868171098466,0.1637984981226533,0.9261363636363636,0.8498376623376623,0.4168910980224609,0.9019586443901062,0.2588988268861504,0.1691312850932564,-0.4850675463676453,0.09043655276740059,0.089767541792894,False
decision_tree__weighted__split123__model456,decision_tree,weighted,123,456,val_class_ratio,773.6688311688312,0.0,46219.0,46219.0,0.121156850514461,0.121156850514461,0.0246868171098466,0.0246868171098466,0.9261363636363636,0.9261363636363636,0.4168910980224609,0.4168910980224609,0.1170805735453853,0.1170805735453853,0.0,0.0,0.0,True
decision_tree__weighted__split123__model456,decision_tree,weighted,123,456,R_x1,773.7010836478753,6.014139364405448e-05,46219.0,46219.0,0.121154879051023,0.121154879051023,0.0246868171098466,0.0246868171098466,0.9261363636363636,0.9261363636363636,0.4168910980224609,0.4168910980224609,0.1170786028254337,0.1170786028254337,0.0,0.0,0.0,True
decision_tree__weighted__split123__model456,decision_tree,weighted,123,456,R_x4,3094.804334591501,2.000060141393644,46219.0,120492.0,0.085686447035483,0.0783719928828247,0.0246868171098466,0.0097433854529761,0.9261363636363636,0.952922077922078,0.4168910980224609,0.2842114865779876,0.0816235468102545,0.0743027980691911,0.13267961144447327,0.007314454152658301,0.007320748741063393,False
decision_tree__weighted__split123__model456,decision_tree,weighted,123,456,R_x16,12379.217338366005,4.000060141393644,46219.0,334040.0,0.076819339031598,0.0315628109171309,0.0246868171098466,0.0036522572147048,0.9261363636363636,0.9902597402597404,0.4168910980224609,0.1245075613260269,0.0727597828064597,0.0291540390023831,0.29238353669643397,0.0452565281144671,0.0436057438040766,False
decision_tree__weighted__split123__model456,decision_tree,weighted,123,456,R_x64,49516.86935346402,6.000060141393644,46219.0,334040.0,0.0746025620306267,0.0151958975344775,0.0246868171098466,0.0036522572147048,0.9261363636363636,0.9902597402597404,0.4168910980224609,0.1245075613260269,0.070543841805511,0.0127674058544918,0.29238353669643397,0.0594066644961492,0.0577764359510192,False
decision_tree__weighted__split123__model789,decision_tree,weighted,123,789,R_x0.015625,12.089079431998051,-5.999939858606356,46221.0,1550.0,3.1006374529090244,0.2735756226286794,0.0246857489020142,0.6096774193548387,0.9261363636363636,0.7670454545454546,0.4168910980224609,0.992050290107727,3.095303308100486,0.2764314842091828,-0.5751591920852661,2.827061830280345,2.8188718238913033,False
decision_tree__weighted__split123__model789,decision_tree,weighted,123,789,R_x0.0625,48.356317727992206,-3.999939858606356,46221.0,3781.0,0.8305570904999833,0.2283645648776336,0.0246857489020142,0.2665961385876752,0.9261363636363636,0.8181818181818182,0.4168910980224609,0.9500635266304016,0.8261797231290176,0.2304075807280158,-0.5331724286079407,0.6021925256223497,0.5957721424010017,False
decision_tree__weighted__split123__model789,decision_tree,weighted,123,789,R_x0.25,193.4252709119688,-1.999939858606356,46221.0,6394.0,0.2630369998977231,0.1726004471303225,0.0246857489020142,0.1637472630591179,0.9261363636363636,0.8498376623376623,0.4168910980224609,0.9019586443901062,0.2588988268861504,0.1691312850932564,-0.4850675463676453,0.09043655276740062,0.089767541792894,False
decision_tree__weighted__split123__model789,decision_tree,weighted,123,789,val_class_ratio,773.6688311688312,0.0,46221.0,46221.0,0.121158948798065,0.121158948798065,0.0246857489020142,0.0246857489020142,0.9261363636363636,0.9261363636363636,0.4168910980224609,0.4168910980224609,0.1170805735453853,0.1170805735453853,0.0,0.0,0.0,True
decision_tree__weighted__split123__model789,decision_tree,weighted,123,789,R_x1,773.7010836478753,6.014139364405448e-05,46221.0,46221.0,0.121156977247158,0.121156977247158,0.0246857489020142,0.0246857489020142,0.9261363636363636,0.9261363636363636,0.4168910980224609,0.4168910980224609,0.1170786028254337,0.1170786028254337,0.0,0.0,0.0,True
decision_tree__weighted__split123__model789,decision_tree,weighted,123,789,R_x4,3094.804334591501,2.000060141393644,46221.0,120494.0,0.0856869715845167,0.0783725174318584,0.0246857489020142,0.0097432237289823,0.9261363636363636,0.952922077922078,0.4168910980224609,0.2842114865779876,0.0816235468102545,0.0743027980691911,0.13267961144447327,0.007314454152658301,0.007320748741063393,False
decision_tree__weighted__split123__model789,decision_tree,weighted,123,789,R_x16,12379.217338366005,4.000060141393644,46221.0,334042.0,0.0768194701688564,0.0315629420543894,0.0246857489020142,0.0036522353476508,0.9261363636363636,0.9902597402597404,0.4168910980224609,0.1245075613260269,0.0727597828064597,0.0291540390023831,0.29238353669643397,0.045256528114467,0.0436057438040766,False
decision_tree__weighted__split123__model789,decision_tree,weighted,123,789,R_x64,49516.86935346402,6.000060141393644,46221.0,334042.0,0.0746025948149413,0.0151959303187921,0.0246857489020142,0.0036522353476508,0.9261363636363636,0.9902597402597404,0.4168910980224609,0.1245075613260269,0.070543841805511,0.0127674058544918,0.29238353669643397,0.0594066644961492,0.0577764359510192,False
decision_tree__weighted__split456__model42,decision_tree,weighted,456,42,R_x0.015625,12.089079431998051,-5.999939858606356,31570.0,1564.0,2.144179710760058,0.2718791227331442,0.0351599619892302,0.6061381074168798,0.900974025974026,0.7694805194805194,0.6332982182502747,0.98222678899765,2.1037820573687176,0.2923056150779937,-0.3489285707473754,1.872300588026914,1.811476442290724,False
decision_tree__weighted__split456__model42,decision_tree,weighted,456,42,R_x0.0625,48.356317727992206,-3.999939858606356,31570.0,3946.0,0.6103144082094951,0.2352765531797127,0.0351599619892302,0.254181449569184,0.900974025974026,0.8141233766233766,0.6332982182502747,0.9354525804519652,0.581952007848673,0.2279545728054376,-0.30215436220169056,0.37503785502978243,0.35399743504323533,False
decision_tree__weighted__split456__model42,decision_tree,weighted,456,42,R_x0.25,193.4252709119688,-1.999939858606356,31570.0,13456.0,0.2268480825718542,0.1851017905583264,0.0351599619892302,0.0793697978596908,0.900974025974026,0.8668831168831169,0.6332982182502747,0.765509307384491,0.2014944954686617,0.1680899071510323,-0.1322110891342163,0.04174629201352781,0.03340458831762938,False
decision_tree__weighted__split456__model42,decision_tree,weighted,456,42,val_class_ratio,773.6688311688312,0.0,31570.0,31570.0,0.1309828333150755,0.1309828333150755,0.0351599619892302,0.0351599619892302,0.900974025974026,0.900974025974026,0.6332982182502747,0.6332982182502747,0.1063814390737467,0.1063814390737467,0.0,0.0,0.0,True
decision_tree__weighted__split456__model42,decision_tree,weighted,456,42,R_x1,773.7010836478753,6.014139364405448e-05,31570.0,31570.0,0.130981501162444,0.130981501162444,0.0351599619892302,0.0351599619892302,0.900974025974026,0.900974025974026,0.6332982182502747,0.6332982182502747,0.1063801173736589,0.1063801173736589,0.0,0.0,0.0,True
decision_tree__weighted__split456__model42,decision_tree,weighted,456,42,R_x4,3094.804334591501,2.000060141393644,31570.0,119369.0,0.1070148558100915,0.0748296562555494,0.0351599619892302,0.0098685588385594,0.900974025974026,0.9561688311688312,0.6332982182502747,0.2398849129676818,0.0826015228499082,0.0647977472525208,0.3934133052825929,0.032185199554542104,0.017803775597387397,False
decision_tree__weighted__split456__model42,decision_tree,weighted,456,42,R_x16,12379.217338366005,4.000060141393644,31570.0,334999.0,0.1010231944720033,0.0283786757112824,0.0351599619892302,0.0036537422499768,0.900974025974026,0.9935064935064936,0.6332982182502747,0.1254535764455795,0.0766568742189705,0.0267422509306911,0.5078446418046951,0.0726445187607209,0.04991462328827939,False
decision_tree__weighted__split456__model42,decision_tree,weighted,456,42,R_x64,49516.86935346402,6.000060141393644,31570.0,334999.0,0.0995252791374813,0.0119647987979504,0.0351599619892302,0.0036537422499768,0.900974025974026,0.9935064935064936,0.6332982182502747,0.1254535764455795,0.0751707120612361,0.0103381601352701,0.5078446418046951,0.0875604803395309,0.064832551925966,False
decision_tree__weighted__split456__model123,decision_tree,weighted,456,123,R_x0.015625,12.089079431998051,-5.999939858606356,31570.0,1566.0,2.144179710760058,0.272013407285786,0.0351599619892302,0.6053639846743295,0.900974025974026,0.7694805194805194,0.6332982182502747,0.98222678899765,2.1037820573687176,0.2924398996306355,-0.3489285707473754,1.8721663034742722,1.8113421577380822,False
decision_tree__weighted__split456__model123,decision_tree,weighted,456,123,R_x0.0625,48.356317727992206,-3.999939858606356,31570.0,3948.0,0.6103144082094951,0.2353101243178731,0.0351599619892302,0.2540526849037487,0.900974025974026,0.8141233766233766,0.6332982182502747,0.9354525804519652,0.581952007848673,0.2279881439435981,-0.30215436220169056,0.375004283891622,0.35396386390507484,False
decision_tree__weighted__split456__model123,decision_tree,weighted,456,123,R_x0.25,193.4252709119688,-1.999939858606356,31570.0,13456.0,0.2268480825718542,0.1851017905583264,0.0351599619892302,0.0793697978596908,0.900974025974026,0.8668831168831169,0.6332982182502747,0.765509307384491,0.2014944954686617,0.1680899071510323,-0.1322110891342163,0.04174629201352781,0.03340458831762938,False
decision_tree__weighted__split456__model123,decision_tree,weighted,456,123,val_class_ratio,773.6688311688312,0.0,31570.0,31570.0,0.1309828333150755,0.1309828333150755,0.0351599619892302,0.0351599619892302,0.900974025974026,0.900974025974026,0.6332982182502747,0.6332982182502747,0.1063814390737467,0.1063814390737467,0.0,0.0,0.0,True
decision_tree__weighted__split456__model123,decision_tree,weighted,456,123,R_x1,773.7010836478753,6.014139364405448e-05,31570.0,31570.0,0.130981501162444,0.130981501162444,0.0351599619892302,0.0351599619892302,0.900974025974026,0.900974025974026,0.6332982182502747,0.6332982182502747,0.1063801173736589,0.1063801173736589,0.0,0.0,0.0,True
decision_tree__weighted__split456__model123,decision_tree,weighted,456,123,R_x4,3094.804334591501,2.000060141393644,31570.0,119369.0,0.1070148558100915,0.0748296562555494,0.0351599619892302,0.0098685588385594,0.900974025974026,0.9561688311688312,0.6332982182502747,0.2398849129676818,0.0826015228499082,0.0647977472525208,0.3934133052825929,0.032185199554542104,0.017803775597387397,False
decision_tree__weighted__split456__model123,decision_tree,weighted,456,123,R_x16,12379.217338366005,4.000060141393644,31570.0,334999.0,0.1010231944720033,0.0283786757112824,0.0351599619892302,0.0036537422499768,0.900974025974026,0.9935064935064936,0.6332982182502747,0.1254535764455795,0.0766568742189705,0.0267422509306911,0.5078446418046951,0.0726445187607209,0.04991462328827939,False
decision_tree__weighted__split456__model123,decision_tree,weighted,456,123,R_x64,49516.86935346402,6.000060141393644,31570.0,334999.0,0.0995252791374813,0.0119647987979504,0.0351599619892302,0.0036537422499768,0.900974025974026,0.9935064935064936,0.6332982182502747,0.1254535764455795,0.0751707120612361,0.0103381601352701,0.5078446418046951,0.0875604803395309,0.064832551925966,False
decision_tree__weighted__split456__model456,decision_tree,weighted,456,456,R_x0.015625,12.089079431998051,-5.999939858606356,31570.0,1564.0,2.144179710760058,0.2718791227331442,0.0351599619892302,0.6061381074168798,0.900974025974026,0.7694805194805194,0.6332982182502747,0.98222678899765,2.1037820573687176,0.2923056150779937,-0.3489285707473754,1.872300588026914,1.811476442290724,False
decision_tree__weighted__split456__model456,decision_tree,weighted,456,456,R_x0.0625,48.356317727992206,-3.999939858606356,31570.0,3946.0,0.6103144082094951,0.2352765531797127,0.0351599619892302,0.254181449569184,0.900974025974026,0.8141233766233766,0.6332982182502747,0.9354525804519652,0.581952007848673,0.2279545728054376,-0.30215436220169056,0.37503785502978243,0.35399743504323533,False
decision_tree__weighted__split456__model456,decision_tree,weighted,456,456,R_x0.25,193.4252709119688,-1.999939858606356,31570.0,13456.0,0.2268480825718542,0.1851017905583264,0.0351599619892302,0.0793697978596908,0.900974025974026,0.8668831168831169,0.6332982182502747,0.765509307384491,0.2014944954686617,0.1680899071510323,-0.1322110891342163,0.04174629201352781,0.03340458831762938,False
decision_tree__weighted__split456__model456,decision_tree,weighted,456,456,val_class_ratio,773.6688311688312,0.0,31570.0,31570.0,0.1309828333150755,0.1309828333150755,0.0351599619892302,0.0351599619892302,0.900974025974026,0.900974025974026,0.6332982182502747,0.6332982182502747,0.1063814390737467,0.1063814390737467,0.0,0.0,0.0,True
