learner,reference,reference_R_train,R_train,split_seed,model_seed,exact_seed_match,matched_by_determinism,same_test_observations,reference_pr_auc,pr_auc,delta_pr_auc,reference_ner,ner,delta_ner
decision_tree,default,773.7010836478753,1.0,123,789,True,False,True,0.7453451821187052,0.7674627863245576,0.022117604205852404,0.121156977247158,0.1831171704979658,0.0619601932508078
decision_tree,default,773.7010836478753,1.0,42,123,True,False,True,0.7113401041369343,0.7297426212657876,0.018402517128853324,0.1407589012479995,0.1526775218578796,0.01191862060988011
decision_tree,default,773.7010836478753,1.0,42,42,True,False,True,0.7113265927524011,0.7297426212657876,0.01841602851338653,0.1407735886209447,0.1526775218578796,0.011903933236934922
decision_tree,default,773.7010836478753,1.0,42,456,True,False,True,0.7113362374685769,0.7297814974740391,0.018445260005462205,0.1407630976402696,0.1526775218578796,0.01191442421761002
decision_tree,default,773.7010836478753,1.0,42,789,True,False,True,0.7113401041369343,0.7297426212657876,0.018402517128853324,0.1407589012479995,0.1526775218578796,0.01191862060988011
decision_tree,default,773.7010836478753,1.0,456,123,True,False,True,0.7426824929247786,0.7511873139577037,0.008504821032925047,0.130981501162444,0.193050464282648,0.06206896312020399
decision_tree,default,773.7010836478753,1.0,456,42,True,False,True,0.7427057464175726,0.7511850498051984,0.008479303387625814,0.130981501162444,0.1930515133807155,0.06207001221827149
decision_tree,default,773.7010836478753,1.0,456,456,True,False,True,0.7427057464175726,0.7507019534840034,0.007996207066430783,0.130981501162444,0.1930515133807155,0.06207001221827149
decision_tree,default,773.7010836478753,1.0,456,789,True,False,True,0.7430874199284132,0.7511850498051984,0.008097629876785195,0.1309804520643765,0.1930515133807155,0.062071061316338993
decision_tree,default,773.7010836478753,1.0,789,123,True,False,True,0.744724060794993,0.7571897155189382,0.01246565472394523,0.1171285376197415,0.1875312563012945,0.070402718681553
decision_tree,default,773.7010836478753,1.0,789,42,True,False,True,0.7447227431604648,0.7571897155189382,0.012466972358473383,0.1171295867178091,0.1875312563012945,0.0704016695834854
decision_tree,default,773.7010836478753,1.0,789,456,True,False,True,0.744724060794993,0.7571744114532092,0.012450350658216203,0.1171285376197415,0.1875354526935645,0.070406915073823
decision_tree,default,773.7010836478753,1.0,789,789,True,False,True,0.7447227431604648,0.7572455594467772,0.012522816286312355,0.1171295867178091,0.1875354526935645,0.0704058659757554
decision_tree,default,773.7010836478753,10.0,123,123,True,False,True,0.745346620759228,0.7862209553507415,0.04087433459151357,0.1211559281490905,0.13165556372361506,0.01049963557452456
decision_tree,default,773.7010836478753,10.0,123,42,True,False,True,0.7453351246651442,0.7862124993792531,0.040877374714108905,0.1211643209336306,0.13166185831202015,0.010497537378389557
decision_tree,default,773.7010836478753,10.0,123,456,True,False,True,0.7453480598658605,0.7855807949570257,0.040232735091165206,0.121154879051023,0.13246725203530338,0.01131237298428038
decision_tree,default,773.7010836478753,10.0,123,789,True,False,True,0.7453451821187052,0.7855850361014509,0.040239853982745766,0.121156977247158,0.13246410474110085,0.011307127493942845
decision_tree,default,773.7010836478753,10.0,42,123,True,False,True,0.7113401041369343,0.7407694154252512,0.02942931128831694,0.1407589012479995,0.15436069707110456,0.013601795823105056
decision_tree,default,773.7010836478753,10.0,42,42,True,False,True,0.7113265927524011,0.7407429205462306,0.029416327793829522,0.1407735886209447,0.15436069707110456,0.013587108450159868
decision_tree,default,773.7010836478753,10.0,42,456,True,False,True,0.7113362374685769,0.7407694154252512,0.029433177956674328,0.1407630976402696,0.15436069707110456,0.013597599430834967
decision_tree,default,773.7010836478753,10.0,42,789,True,False,True,0.7113401041369343,0.7407429205462306,0.029402816409296317,0.1407589012479995,0.15436069707110456,0.013601795823105056
decision_tree,default,773.7010836478753,10.0,456,123,True,False,True,0.7426824929247786,0.7598423113589786,0.017159818434200003,0.130981501162444,0.1399895018201081,0.009008000657664106
decision_tree,default,773.7010836478753,10.0,456,42,True,False,True,0.7427057464175726,0.7598656414552162,0.01715989503764359,0.130981501162444,0.1399895018201081,0.009008000657664106
decision_tree,default,773.7010836478753,10.0,456,456,True,False,True,0.7427057464175726,0.7594152395632916,0.016709493145719012,0.130981501162444,0.1399884527220406,0.009006951559596604
decision_tree,default,773.7010836478753,10.0,456,789,True,False,True,0.7430874199284132,0.7594385696595292,0.016351149731115955,0.1309804520643765,0.1399884527220406,0.009008000657664106
decision_tree,default,773.7010836478753,10.0,789,123,True,False,True,0.744724060794993,0.7766654765197472,0.031941415724754174,0.1171285376197415,0.12592821241196098,0.008799674792219478
decision_tree,default,773.7010836478753,10.0,789,42,True,False,True,0.7447227431604648,0.7766878144967572,0.03196507133629234,0.1171295867178091,0.12592401601969094,0.008794429301881845
decision_tree,default,773.7010836478753,10.0,789,456,True,False,True,0.744724060794993,0.7766654765197472,0.031941415724754174,0.1171285376197415,0.12592821241196098,0.008799674792219478
decision_tree,default,773.7010836478753,10.0,789,789,True,False,True,0.7447227431604648,0.7766706305437089,0.031947887383244056,0.1171295867178091,0.12592506511775844,0.008795478399949347
decision_tree,default,773.7010836478753,50.0,123,123,True,False,True,0.745346620759228,0.7658809992931647,0.020534378533936692,0.1211559281490905,0.12787029820713094,0.006714370058040445
decision_tree,default,773.7010836478753,50.0,123,42,True,False,True,0.7453351246651442,0.7658773447913696,0.02054222012622542,0.1211643209336306,0.127874494599401,0.006710173665770411
decision_tree,default,773.7010836478753,50.0,123,456,True,False,True,0.7453480598658605,0.7658773447913696,0.020529284925509095,0.121154879051023,0.127874494599401,0.006719615548378008
decision_tree,default,773.7010836478753,50.0,123,789,True,False,True,0.7453451821187052,0.7658666416375838,0.020521459518878626,0.121156977247158,0.127874494599401,0.006717517352243005
decision_tree,default,773.7010836478753,50.0,42,123,True,False,True,0.7113401041369343,0.7431704780619489,0.03183037392501464,0.1407589012479995,0.14046379109846088,-0.0002951101495386188
decision_tree,default,773.7010836478753,50.0,42,42,True,False,True,0.7113265927524011,0.7431342310313236,0.03180763827892252,0.1407735886209447,0.14046379109846088,-0.00030979752248380676
decision_tree,default,773.7010836478753,50.0,42,456,True,False,True,0.7113362374685769,0.7431274559046234,0.03179121843604649,0.1407630976402696,0.14046379109846088,-0.0002993065418087082
decision_tree,default,773.7010836478753,50.0,42,789,True,False,True,0.7113401041369343,0.7431520089384971,0.03181190480156282,0.1407589012479995,0.14046379109846088,-0.0002951101495386188
decision_tree,default,773.7010836478753,50.0,456,123,True,False,True,0.7426824929247786,0.7632125895511737,0.020530096626395045,0.130981501162444,0.1423850146211749,0.01140351345873089
decision_tree,default,773.7010836478753,50.0,456,42,True,False,True,0.7427057464175726,0.7632125895511737,0.02050684313360107,0.130981501162444,0.1423850146211749,0.01140351345873089
decision_tree,default,773.7010836478753,50.0,456,456,True,False,True,0.7427057464175726,0.7631632749024297,0.020457528484857157,0.130981501162444,0.1423850146211749,0.01140351345873089
decision_tree,default,773.7010836478753,50.0,456,789,True,False,True,0.7430874199284132,0.7627370621633532,0.019649642234940035,0.1309804520643765,0.1423860637192424,0.011405611654865894
decision_tree,default,773.7010836478753,50.0,789,123,True,False,True,0.744724060794993,0.7690009713736565,0.024276910578663546,0.1171285376197415,0.11733291783923375,0.00020438021949224783
decision_tree,default,773.7010836478753,50.0,789,42,True,False,True,0.7447227431604648,0.7687806658088926,0.024057922648427765,0.1171295867178091,0.11814880254319211,0.0010192158253830158
decision_tree,default,773.7010836478753,50.0,789,456,True,False,True,0.744724060794993,0.7690441756954115,0.02432011490041852,0.1171285376197415,0.11733291783923375,0.00020438021949224783
decision_tree,default,773.7010836478753,50.0,789,789,True,False,True,0.7447227431604648,0.7690403602858986,0.024317617125433788,0.1171295867178091,0.1173360651334363,0.00020647841562719538
decision_tree,default,773.7010836478753,100.0,123,123,True,False,True,0.745346620759228,0.7545137077720243,0.009167087012796338,0.1211559281490905,0.12415848092390173,0.0030025527748112346
decision_tree,default,773.7010836478753,100.0,123,42,True,False,True,0.7453351246651442,0.754510614919658,0.009175490254513807,0.1211643209336306,0.12416267731617178,0.002998356382541187
decision_tree,default,773.7010836478753,100.0,123,456,True,False,True,0.7453480598658605,0.7544921695860373,0.009144109720176763,0.121154879051023,0.12416267731617178,0.003007798265148784
decision_tree,default,773.7010836478753,100.0,123,789,True,False,True,0.7453451821187052,0.754510614919658,0.009165432800952833,0.121156977247158,0.12416267731617178,0.003005700069013781
decision_tree,default,773.7010836478753,100.0,42,123,True,False,True,0.7113401041369343,0.7505454149543875,0.039205310817453265,0.1407589012479995,0.14449515001082006,0.0037362487628205543
decision_tree,default,773.7010836478753,100.0,42,42,True,False,True,0.7113265927524011,0.7505674569290289,0.039240864176627865,0.1407735886209447,0.1444836099320774,0.0037100213111327107
decision_tree,default,773.7010836478753,100.0,42,456,True,False,True,0.7113362374685769,0.7505634406451616,0.03922720317658468,0.1407630976402696,0.14448570812821243,0.00372261048794284
decision_tree,default,773.7010836478753,100.0,42,789,True,False,True,0.7113401041369343,0.750522206027975,0.039182101891040766,0.1407589012479995,0.14449515001082006,0.0037362487628205543
decision_tree,default,773.7010836478753,100.0,456,123,True,False,True,0.7426824929247786,0.7744155716952892,0.03173307877051057,0.130981501162444,0.13766669037826718,0.006685189215823173
decision_tree,default,773.7010836478753,100.0,456,42,True,False,True,0.7427057464175726,0.7741858473113998,0.031480100893827245,0.130981501162444,0.13766564128019965,0.006684140117755644
decision_tree,default,773.7010836478753,100.0,456,456,True,False,True,0.7427057464175726,0.7741810669210407,0.03147532050346813,0.130981501162444,0.13766878857440218,0.006687287411958176
decision_tree,default,773.7010836478753,100.0,456,789,True,False,True,0.7430874199284132,0.774418437628172,0.03133101769975877,0.1309804520643765,0.13766773947633468,0.006687287411958176
decision_tree,default,773.7010836478753,100.0,789,123,True,False,True,0.744724060794993,0.7554150670424552,0.01069100624746222,0.1171285376197415,0.11771837011147301,0.0005898324917315151
decision_tree,default,773.7010836478753,100.0,789,42,True,False,True,0.7447227431604648,0.7554057052800699,0.010682962119605066,0.1171295867178091,0.11772466469987809,0.000595077982068995
decision_tree,default,773.7010836478753,100.0,789,456,True,False,True,0.744724060794993,0.7554150670424552,0.01069100624746222,0.1171285376197415,0.11771837011147301,0.0005898324917315151
decision_tree,default,773.7010836478753,100.0,789,789,True,False,True,0.7447227431604648,0.7554057052800699,0.010682962119605066,0.1171295867178091,0.11772466469987809,0.000595077982068995
decision_tree,default,773.7010836478753,2000.0,123,123,True,False,True,0.745346620759228,0.6882876603914104,-0.057058960367817546,0.1211559281490905,0.13134816662130458,0.01019223847221408
decision_tree,default,773.7010836478753,2000.0,123,42,True,False,True,0.7453351246651442,0.6882876603914104,-0.05704746427373375,0.1211643209336306,0.13134816662130458,0.010183845687673984
decision_tree,default,773.7010836478753,2000.0,123,456,True,False,True,0.7453480598658605,0.6882904033293749,-0.057057656536485646,0.121154879051023,0.13134606842516955,0.01019118937414655
decision_tree,default,773.7010836478753,2000.0,123,789,True,False,True,0.7453451821187052,0.6882904033293749,-0.057054778789330296,0.121156977247158,0.13134606842516955,0.010189091178011547
decision_tree,default,773.7010836478753,2000.0,42,123,True,False,True,0.7113401041369343,0.6738029778863465,-0.037537126250587804,0.1407589012479995,0.1477805259823983,0.007021624734398796
decision_tree,default,773.7010836478753,2000.0,42,42,True,False,True,0.7113265927524011,0.6738029778863465,-0.0375236148660546,0.1407735886209447,0.1477805259823983,0.007006937361453608
decision_tree,default,773.7010836478753,2000.0,42,456,True,False,True,0.7113362374685769,0.6738029778863465,-0.037533259582230416,0.1407630976402696,0.1477805259823983,0.0070174283421287065
decision_tree,default,773.7010836478753,2000.0,42,789,True,False,True,0.7113401041369343,0.6738029778863465,-0.037537126250587804,0.1407589012479995,0.1477805259823983,0.007021624734398796
decision_tree,default,773.7010836478753,2000.0,456,123,True,False,True,0.7426824929247786,0.6751218891045859,-0.06756060382019269,0.130981501162444,0.13613468223860073,0.0051531810761567265
decision_tree,default,773.7010836478753,2000.0,456,42,True,False,True,0.7427057464175726,0.6751218891045859,-0.06758385731298666,0.130981501162444,0.13613468223860073,0.0051531810761567265
decision_tree,default,773.7010836478753,2000.0,456,456,True,False,True,0.7427057464175726,0.6751218891045859,-0.06758385731298666,0.130981501162444,0.13613468223860073,0.0051531810761567265
decision_tree,default,773.7010836478753,2000.0,456,789,True,False,True,0.7430874199284132,0.6751218891045859,-0.06796553082382728,0.1309804520643765,0.13613468223860073,0.005154230174224228
decision_tree,default,773.7010836478753,2000.0,789,123,True,False,True,0.744724060794993,0.6865909211863048,-0.058133139608688156,0.1171285376197415,0.11989776871063196,0.002769231090890459
decision_tree,default,773.7010836478753,2000.0,789,42,True,False,True,0.7447227431604648,0.6865909211863048,-0.05813182197416,0.1171295867178091,0.11989776871063196,0.00276818199282286
decision_tree,default,773.7010836478753,2000.0,789,456,True,False,True,0.744724060794993,0.6865909211863048,-0.058133139608688156,0.1171285376197415,0.11989776871063196,0.002769231090890459
decision_tree,default,773.7010836478753,2000.0,789,789,True,False,True,0.7447227431604648,0.6865909211863048,-0.05813182197416,0.1171295867178091,0.11989776871063196,0.00276818199282286
decision_tree,default,773.7010836478753,5000.0,123,123,True,False,True,0.745346620759228,0.6783169404621416,-0.06702968029708634,0.1211559281490905,0.13451025651715662,0.013354328368066118
decision_tree,default,773.7010836478753,5000.0,123,42,True,False,True,0.7453351246651442,0.6783151479705812,-0.06701997669456294,0.1211643209336306,0.13451235471329165,0.013348033779661053
decision_tree,default,773.7010836478753,5000.0,123,456,True,False,True,0.7453480598658605,0.6783151479705812,-0.06703291189527927,0.121154879051023,0.13451235471329165,0.01335747566226865
decision_tree,default,773.7010836478753,5000.0,123,789,True,False,True,0.7453451821187052,0.6783169404621416,-0.06702824165656351,0.121156977247158,0.13451025651715662,0.013353279269998616
decision_tree,default,773.7010836478753,5000.0,42,123,True,False,True,0.7113401041369343,0.6543382622000495,-0.057001841936884734,0.1407589012479995,0.1485071290302526,0.007748227782253092
decision_tree,default,773.7010836478753,5000.0,42,42,True,False,True,0.7113265927524011,0.6543382622000495,-0.05698833055235153,0.1407735886209447,0.1485071290302526,0.007733540409307904
decision_tree,default,773.7010836478753,5000.0,42,456,True,False,True,0.7113362374685769,0.6543382622000495,-0.056997975268527346,0.1407630976402696,0.1485071290302526,0.007744031389983003
decision_tree,default,773.7010836478753,5000.0,42,789,True,False,True,0.7113401041369343,0.6543382622000495,-0.057001841936884734,0.1407589012479995,0.1485071290302526,0.007748227782253092
decision_tree,default,773.7010836478753,5000.0,456,123,True,False,True,0.7426824929247786,0.6654224062119979,-0.07726008671278073,0.130981501162444,0.13758779138247276,0.00660629022002876
decision_tree,default,773.7010836478753,5000.0,456,42,True,False,True,0.7427057464175726,0.6654224062119979,-0.0772833402055747,0.130981501162444,0.13758779138247276,0.00660629022002876
decision_tree,default,773.7010836478753,5000.0,456,456,True,False,True,0.7427057464175726,0.6654224062119979,-0.0772833402055747,0.130981501162444,0.13758779138247276,0.00660629022002876
decision_tree,default,773.7010836478753,5000.0,456,789,True,False,True,0.7430874199284132,0.6654224062119979,-0.07766501371641532,0.1309804520643765,0.13758779138247276,0.006607339318096261
decision_tree,default,773.7010836478753,5000.0,789,123,True,False,True,0.744724060794993,0.6760174271109463,-0.06870663368404673,0.1171285376197415,0.12217127254329975,0.005042734923558251
decision_tree,default,773.7010836478753,5000.0,789,42,True,False,True,0.7447227431604648,0.6760174271109463,-0.06870531604951857,0.1171295867178091,0.12217127254329975,0.005041685825490652
decision_tree,default,773.7010836478753,5000.0,789,456,True,False,True,0.744724060794993,0.6760174271109463,-0.06870663368404673,0.1171285376197415,0.12217127254329975,0.005042734923558251
decision_tree,default,773.7010836478753,5000.0,789,789,True,False,True,0.7447227431604648,0.6760174271109463,-0.06870531604951857,0.1171295867178091,0.12217127254329975,0.005041685825490652
logistic_regression,default,773.7010836478753,1.0,123,42,True,False,True,0.165715911164837,0.5337812107525854,0.3680652995877485,0.1958833600296367,0.2162729915161711,0.020389631486534415
logistic_regression,default,773.7010836478753,1.0,42,42,True,False,True,0.1487063069716073,0.5039687570139619,0.3552624500423546,0.2130063622487797,0.2498868231012079,0.036880460852428215
logistic_regression,default,773.7010836478753,1.0,456,42,True,False,True,0.1608905143654167,0.5220509431039683,0.3611604287385516,0.1884088385226394,0.2260806329105404,0.037671794387901
logistic_regression,default,773.7010836478753,1.0,789,42,True,False,True,0.1558189503126832,0.5345349621036724,0.3787160117909891,0.1854378897472769,0.2223651380998104,0.0369272483525335
logistic_regression,default,773.7010836478753,10.0,123,42,True,False,True,0.165715911164837,0.500874642131849,0.335158730967012,0.1958833600296367,0.2080044338294892,0.0121210737998525
logistic_regression,default,773.7010836478753,10.0,42,42,True,False,True,0.1487063069716073,0.4662324357570748,0.3175261287854675,0.2130063622487797,0.24420523292864954,0.031198870679869845
logistic_regression,default,773.7010836478753,10.0,456,42,True,False,True,0.1608905143654167,0.49236189059731383,0.33147137623189715,0.1884088385226394,0.21188011568345244,0.023471277160813042
logistic_regression,default,773.7010836478753,10.0,789,42,True,False,True,0.1558189503126832,0.5022368980361961,0.34641794772351286,0.1854378897472769,0.20791137769404777,0.02247348794677087
logistic_regression,default,773.7010836478753,50.0,123,42,True,False,True,0.165715911164837,0.3940204120463572,0.22830450088152018,0.1958833600296367,0.20575338296917192,0.009870022939535233
logistic_regression,default,773.7010836478753,50.0,42,42,True,False,True,0.1487063069716073,0.36094357569857066,0.21223726872696336,0.2130063622487797,0.22868440873080212,0.015678046482022423
logistic_regression,default,773.7010836478753,50.0,456,42,True,False,True,0.1608905143654167,0.396637793668052,0.2357472793026353,0.1884088385226394,0.20466618104160245,0.016257342518963047
logistic_regression,default,773.7010836478753,50.0,789,42,True,False,True,0.1558189503126832,0.3978695637977518,0.2420506134850686,0.1854378897472769,0.20186983856396673,0.01643194881668983
logistic_regression,default,773.7010836478753,100.0,123,42,True,False,True,0.165715911164837,0.32634926475291043,0.16063335358807343,0.1958833600296367,0.20296837529807693,0.007085015268440242
logistic_regression,default,773.7010836478753,100.0,42,42,True,False,True,0.1487063069716073,0.29660007740266064,0.14789377043105334,0.2130063622487797,0.22385321517806459,0.01084685292928489
logistic_regression,default,773.7010836478753,100.0,456,42,True,False,True,0.1608905143654167,0.333228104201823,0.17233758983640632,0.1884088385226394,0.20362875411025458,0.01521991558761518
logistic_regression,default,773.7010836478753,100.0,789,42,True,False,True,0.1558189503126832,0.33278137306513367,0.17696242275245047,0.1854378897472769,0.19977762342477687,0.014339733677499966
logistic_regression,default,773.7010836478753,2000.0,123,42,True,False,True,0.165715911164837,0.14925366058650258,-0.01646225057833442,0.1958833600296367,0.19302289151245947,-0.0028604685171772226
logistic_regression,default,773.7010836478753,2000.0,42,42,True,False,True,0.1487063069716073,0.1278182720053408,-0.02088803496626651,0.2130063622487797,0.20190805074438783,-0.011098311504391861
logistic_regression,default,773.7010836478753,2000.0,456,42,True,False,True,0.1608905143654167,0.1444996394435621,-0.01639087492185462,0.1884088385226394,0.17961065747847818,-0.008798181044161218
logistic_regression,default,773.7010836478753,2000.0,789,42,True,False,True,0.1558189503126832,0.1326936314320793,-0.0231253188806039,0.1854378897472769,0.1854358885029784,-2.0012442984995715e-06
logistic_regression,default,773.7010836478753,5000.0,123,42,True,False,True,0.165715911164837,0.1420526144320548,-0.023663296732782196,0.1958833600296367,0.1890440730867835,-0.006839286942853184
logistic_regression,default,773.7010836478753,5000.0,42,42,True,False,True,0.1487063069716073,0.11801465909657051,-0.030691647875036795,0.2130063622487797,0.20078686713425403,-0.012219495114525664
logistic_regression,default,773.7010836478753,5000.0,456,42,True,False,True,0.1608905143654167,0.13642937771018668,-0.02446113665523003,0.1884088385226394,0.1819800397796936,-0.0064287987429458016
logistic_regression,default,773.7010836478753,5000.0,789,42,True,False,True,0.1558189503126832,0.12242942278381762,-0.03338952752886558,0.1854378897472769,0.19073318382173043,0.005295294074453533
random_forest,default,773.7010836478753,1.0,123,123,True,False,True,0.787039498853958,0.8270090245568442,0.039969525702886255,0.1240721185527404,0.1098612300338716,-0.0142108885188688
random_forest,default,773.7010836478753,1.0,123,42,True,False,True,0.7884614067650181,0.8283846305647891,0.03992322379977098,0.1322521755629341,0.110672906977031,-0.02157926858590309
random_forest,default,773.7010836478753,1.0,123,456,True,False,True,0.7836183341761481,0.8264158770557622,0.042797542879614126,0.1328499334521572,0.1110388482989203,-0.021811085153236903
random_forest,default,773.7010836478753,1.0,123,789,True,False,True,0.7872525291113277,0.8280678255017108,0.04081529639038306,0.1278318693859789,0.1096049365128309,-0.018226932873148
random_forest,default,773.7010836478753,1.0,42,123,True,False,True,0.7543450675820219,0.7993036154324304,0.04495854785040854,0.1480643013253963,0.1250439196928833,-0.023020381632512993
random_forest,default,773.7010836478753,1.0,42,42,True,False,True,0.746743451938522,0.7967497221433496,0.05000627020482762,0.1468106177661884,0.1323545766291466,-0.014456041137041797
random_forest,default,773.7010836478753,1.0,42,456,True,False,True,0.7497554939061769,0.7949283079988327,0.04517281409265583,0.1527099984238568,0.1267775599337143,-0.025932438490142484
random_forest,default,773.7010836478753,1.0,42,789,True,False,True,0.743144141522048,0.7946899724099898,0.051545830887941846,0.144352689314369,0.1249339696679963,-0.019418719646372706
random_forest,default,773.7010836478753,1.0,456,123,True,False,True,0.7756890629916643,0.8166914233191555,0.04100236032749116,0.1390320858288719,0.1195501809206597,-0.019481904908212194
random_forest,default,773.7010836478753,1.0,456,42,True,False,True,0.7720827964235308,0.8167331044455801,0.04465030802204928,0.1441461025783764,0.1140899390718177,-0.030056163506558695
random_forest,default,773.7010836478753,1.0,456,456,True,False,True,0.7763820317570478,0.818425560312881,0.042043528555833265,0.1388714541356479,0.1189867069380393,-0.01988474719760859
random_forest,default,773.7010836478753,1.0,456,789,True,False,True,0.7745950497702909,0.820746555323804,0.046151505553513106,0.1458603515577518,0.1164899618577219,-0.029370389700029892
random_forest,default,773.7010836478753,1.0,789,123,True,False,True,0.7734860069331649,0.8262754227918255,0.05278941585866059,0.1323391082765855,0.1035519428873147,-0.028787165389270786
random_forest,default,773.7010836478753,1.0,789,42,True,False,True,0.7710857316780422,0.824819523851171,0.05373379217312879,0.1226729239547154,0.1060345308279852,-0.016638393126730197
random_forest,default,773.7010836478753,1.0,789,456,True,False,True,0.7684044221874352,0.8220793385528772,0.05367491636544197,0.1224860989153904,0.1072251488142479,-0.015260950101142506
random_forest,default,773.7010836478753,1.0,789,789,True,False,True,0.7697078918671916,0.8240651548913299,0.05435726302413835,0.1279875691814327,0.1075288911261154,-0.0204586780553173
random_forest,default,773.7010836478753,10.0,123,123,True,False,True,0.787039498853958,0.8225718589852264,0.03553236013126848,0.1240721185527404,0.104135891335045,-0.019936227217695404
random_forest,default,773.7010836478753,10.0,123,42,True,False,True,0.7884614067650181,0.8198119281705405,0.031350521405522414,0.1322521755629341,0.10673575025001719,-0.025516425312916896
random_forest,default,773.7010836478753,10.0,123,456,True,False,True,0.7836183341761481,0.822405059860259,0.0387867256841109,0.1328499334521572,0.10518666568576102,-0.027663267766396188
random_forest,default,773.7010836478753,10.0,123,789,True,False,True,0.7872525291113277,0.8197482782723112,0.03249574916098352,0.1278318693859789,0.10216693953452353,-0.025664929851455368
random_forest,default,773.7010836478753,10.0,42,123,True,False,True,0.7543450675820219,0.7884774806525973,0.03413241307057535,0.1480643013253963,0.12200090811195864,-0.02606339321343766
random_forest,default,773.7010836478753,10.0,42,42,True,False,True,0.746743451938522,0.7876938784044724,0.040950426465950374,0.1468106177661884,0.11741361280712471,-0.02939700495906368
random_forest,default,773.7010836478753,10.0,42,456,True,False,True,0.7497554939061769,0.7888387376667472,0.03908324376057026,0.1527099984238568,0.1194166546105759,-0.03329334381328089
random_forest,default,773.7010836478753,10.0,42,789,True,False,True,0.743144141522048,0.7886340378584439,0.045489896336395885,0.144352689314369,0.1254541284058102,-0.01889856090855882
random_forest,default,773.7010836478753,10.0,456,123,True,False,True,0.7756890629916643,0.8125261654293193,0.036837102437655034,0.1390320858288719,0.11736313641098971,-0.02166894941788218
random_forest,default,773.7010836478753,10.0,456,42,True,False,True,0.7720827964235308,0.8147809141855566,0.04269811776202581,0.1441461025783764,0.11302637027208964,-0.031119732306286757
random_forest,default,773.7010836478753,10.0,456,456,True,False,True,0.7763820317570478,0.8118118768465062,0.035429845089458456,0.1388714541356479,0.11106487047840621,-0.027806583657241674
random_forest,default,773.7010836478753,10.0,456,789,True,False,True,0.7745950497702909,0.8148621823594722,0.04026713258918124,0.1458603515577518,0.11189534560347326,-0.033965005954278524
random_forest,default,773.7010836478753,10.0,789,123,True,False,True,0.7734860069331649,0.8201993178247104,0.04671331089154551,0.1323391082765855,0.10398175950242805,-0.028357348774157437
random_forest,default,773.7010836478753,10.0,789,42,True,False,True,0.7710857316780422,0.8195017980870928,0.04841606640905061,0.1226729239547154,0.10176543719870422,-0.020907486756011173
random_forest,default,773.7010836478753,10.0,789,456,True,False,True,0.7684044221874352,0.8206676778734099,0.052263255685974674,0.1224860989153904,0.10408184573177466,-0.018404253183615743
random_forest,default,773.7010836478753,10.0,789,789,True,False,True,0.7697078918671916,0.8224801737725534,0.05277228190536187,0.1279875691814327,0.10273815637949142,-0.025249412801941276
random_forest,default,773.7010836478753,50.0,123,123,True,False,True,0.787039498853958,0.820723424298153,0.03368392544419507,0.1240721185527404,0.10933051746913289,-0.014741601083607517
random_forest,default,773.7010836478753,50.0,123,42,True,False,True,0.7884614067650181,0.8145892830545719,0.02612787628955382,0.1322521755629341,0.10433794534914236,-0.027914230213791733
random_forest,default,773.7010836478753,50.0,123,456,True,False,True,0.7836183341761481,0.8188894586753575,0.03527112449920933,0.1328499334521572,0.10698826929172064,-0.02586166416043656
random_forest,default,773.7010836478753,50.0,123,789,True,False,True,0.7872525291113277,0.8180764820119709,0.030823952900643214,0.1278318693859789,0.10318235814351147,-0.024649511242467434
random_forest,default,773.7010836478753,50.0,42,123,True,False,True,0.7543450675820219,0.7870630362036852,0.03271796862166332,0.1480643013253963,0.1197920264465439,-0.028272274878852408
random_forest,default,773.7010836478753,50.0,42,42,True,False,True,0.746743451938522,0.7862992872246122,0.03955583528609019,0.1468106177661884,0.12179590070733175,-0.025014717058856648
random_forest,default,773.7010836478753,50.0,42,456,True,False,True,0.7497554939061769,0.7856403305988482,0.035884836692671285,0.1527099984238568,0.12013297194995697,-0.03257702647389983
random_forest,default,773.7010836478753,50.0,42,789,True,False,True,0.743144141522048,0.7838503917052279,0.04070625018317986,0.144352689314369,0.12069633761221188,-0.02365635170215713
random_forest,default,773.7010836478753,50.0,456,123,True,False,True,0.7756890629916643,0.8108900375917826,0.035200974600118284,0.1390320858288719,0.11244233624105182,-0.026589749587820066
random_forest,default,773.7010836478753,50.0,456,42,True,False,True,0.7720827964235308,0.8113254704551415,0.039242674031610636,0.1441461025783764,0.1148114163182288,-0.029334686260147597
random_forest,default,773.7010836478753,50.0,456,456,True,False,True,0.7763820317570478,0.811820714201703,0.0354386824446552,0.1388714541356479,0.11261900662932693,-0.026252447506320956
random_forest,default,773.7010836478753,50.0,456,789,True,False,True,0.7745950497702909,0.8103892585202417,0.03579420874995076,0.1458603515577518,0.11613484784613301,-0.029725503711618778
random_forest,default,773.7010836478753,50.0,789,123,True,False,True,0.7734860069331649,0.8171943753961223,0.04370836846295734,0.1323391082765855,0.10245040128495421,-0.029888706991631278
random_forest,default,773.7010836478753,50.0,789,42,True,False,True,0.7710857316780422,0.814927452641318,0.043841720963275876,0.1226729239547154,0.10304052463219517,-0.019632399322520228
random_forest,default,773.7010836478753,50.0,789,456,True,False,True,0.7684044221874352,0.817009903057494,0.04860548087005878,0.1224860989153904,0.1005871917485208,-0.02189890716686961
random_forest,default,773.7010836478753,50.0,789,789,True,False,True,0.7697078918671916,0.8142850002359366,0.044577108368745066,0.1279875691814327,0.10554250383432122,-0.02244506534711148
