experiment_id,cell_id,learner,csl_variant,csl_mechanism,config,level,feature_set,split,split_strategy,split_seed,model_seed,deterministic_in_model_seed,R_train,R_eval,is_default_R_train,r_train_parameter,r_train_reached_estimator,threshold_rule,threshold_selected_on,train_prevalence,val_prevalence,test_prevalence,train_n_positive,train_n_negative,val_n_positive,val_n_negative,test_n_positive,test_n_negative,n_train,fit_seconds,git_sha,git_dirty,python_version,sklearn_version,xgboost_version,timestamp_utc,pr_auc,roc_auc,brier,threshold,tp,fp,fn,tn,precision,recall,f1,mcc,n_flagged,alert_rate,R,ner,total_risk,recall_at_100,precision_at_100,recall_at_500,precision_at_500,recall_at_1000,precision_at_1000,recall_at_5000,precision_at_5000,source
E2_training_cost_sweep,decision_tree__weighted__R50__split456__model456,decision_tree,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,456,456,False,50.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,84.43864749999193,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T15:13:41+00:00,0.7631632749024297,0.9811960031180701,0.0022704457704582617,0.11261261254549026,1086,22761,146,930401,0.045540319537048686,0.8814935064935064,0.0866063240161091,0.19728522596261208,23847,0.02498653595894358,773.7010836478753,0.1423850146211749,135721.35821258978,0.08116883116883117,1.0,0.4042207792207792,0.996,0.7077922077922078,0.872,0.8238636363636364,0.203,E2
E2_training_cost_sweep,decision_tree__weighted__R50__split456__model789,decision_tree,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,456,789,False,50.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,83.84370260000287,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T15:15:10+00:00,0.7627370621633532,0.9811954223443626,0.0022714926699853423,0.11261261254549026,1086,22762,146,930400,0.04553840992955384,0.8814935064935064,0.08660287081339713,0.19728095427784723,23848,0.0249875837442398,773.7010836478753,0.1423860637192424,135722.35821258978,0.08116883116883117,1.0,0.4050324675324675,0.998,0.7077922077922078,0.872,0.8238636363636364,0.203,E2
E2_training_cost_sweep,decision_tree__weighted__R50__split789__model123,decision_tree,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,789,123,False,50.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,69.03618799999822,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T17:18:12+00:00,0.7690009713736565,0.9812065847809575,0.002419638676646637,0.07779695838689804,1134,36019,98,917143,0.030522434258337148,0.9204545454545454,0.05908558030480657,0.16384992046933558,37153,0.038928367110438664,773.7010836478753,0.11733291783923375,111841.70619749176,0.08116883116883117,1.0,0.4042207792207792,0.996,0.7167207792207793,0.883,0.8327922077922078,0.2052,E2
E2_training_cost_sweep,decision_tree__weighted__R50__split789__model42,decision_tree,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,789,42,False,50.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,52.804734500008635,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T17:17:00+00:00,0.7687806658088926,0.9806572341670323,0.0024203922785293683,0.07779695838689804,1133,36023,99,917139,0.03049305630315427,0.9196428571428571,0.05902886318641242,0.16369212610445844,37156,0.038931510466327326,773.7010836478753,0.11814880254319211,112619.40728113963,0.08116883116883117,1.0,0.4050324675324675,0.998,0.7159090909090909,0.882,0.8319805194805194,0.205,E2
E2_training_cost_sweep,decision_tree__weighted__R50__split789__model456,decision_tree,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,789,456,False,50.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,55.642046399996616,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T17:19:11+00:00,0.7690441756954115,0.981206770424166,0.002418532114986969,0.07779695838689804,1134,36019,98,917143,0.030522434258337148,0.9204545454545454,0.05908558030480657,0.16384992046933558,37153,0.038928367110438664,773.7010836478753,0.11733291783923375,111841.70619749176,0.08116883116883117,1.0,0.4042207792207792,0.996,0.7159090909090909,0.882,0.8327922077922078,0.2052,E2
E2_training_cost_sweep,decision_tree__weighted__R50__split789__model789,decision_tree,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,789,789,False,50.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,64.09756549999292,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T17:20:19+00:00,0.7690403602858986,0.9812062019982867,0.002419333909595017,0.07779695838689804,1134,36022,98,917140,0.030519969856819894,0.9204545454545454,0.05908096280087528,0.16384298936513492,37156,0.038931510466327326,773.7010836478753,0.1173360651334363,111844.70619749176,0.08116883116883117,1.0,0.4042207792207792,0.996,0.7167207792207793,0.883,0.8327922077922078,0.2052,E2
E2_training_cost_sweep,logistic_regression__weighted__R100__split123__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,123,42,True,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,25.587453899992397,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T11:38:40+00:00,0.32634926475291043,0.9685240228238822,0.009203178669674744,0.17930155992507935,1046,49561,186,903601,0.020669077400359635,0.849025974025974,0.04035571673836301,0.127709970443698,50607,0.05302527048577422,773.7010836478753,0.20296837529807693,193469.4015585048,0.07873376623376624,0.97,0.2012987012987013,0.496,0.26461038961038963,0.326,0.7159090909090909,0.1764,E2
E2_training_cost_sweep,logistic_regression__weighted__R100__split42__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,42,42,True,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,11.34007869999914,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T09:36:35+00:00,0.29660007740266064,0.9625562012672952,0.009156222959253045,0.17244887351989746,1024,52447,208,900715,0.01915056759738924,0.8311688311688312,0.03743853170758459,0.12117927991874668,53471,0.056026127574146524,773.7010836478753,0.22385321517806459,213376.82539875802,0.07873376623376624,0.97,0.19480519480519481,0.48,0.2508116883116883,0.309,0.6826298701298701,0.1682,E2
E2_training_cost_sweep,logistic_regression__weighted__R100__split456__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,456,42,True,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,20.202327899998636,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T15:39:17+00:00,0.333228104201823,0.9679620276082039,0.008903049450373634,0.1439722180366516,1071,69533,161,883629,0.01516911223160161,0.8693181818181818,0.02981791859234924,0.10924800500626532,70604,0.07397783305427318,773.7010836478753,0.20362875411025458,194098.8744673079,0.07873376623376624,0.97,0.2150974025974026,0.53,0.273538961038961,0.337,0.6931818181818182,0.1708,E2
E2_training_cost_sweep,logistic_regression__weighted__R100__split789__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,789,42,True,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,39.155371300003026,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T17:45:58+00:00,0.33278137306513367,0.9692666348305028,0.009131102930559349,0.1541924625635147,1068,63541,164,889621,0.01653020477023325,0.8668831168831169,0.03244179158882763,0.11436915786630066,64609,0.067696360203438,773.7010836478753,0.19977762342477687,190427.97771825152,0.07873376623376624,0.97,0.21347402597402598,0.526,0.26866883116883117,0.331,0.702922077922078,0.1732,E2
E2_training_cost_sweep,logistic_regression__weighted__R10__split123__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,123,42,True,10.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,13.030535300000338,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T10:41:05+00:00,0.500874642131849,0.9658814479540783,0.0015129725405158897,0.015666285529732704,1074,76025,158,877137,0.013930141765781657,0.8717532467532467,0.02742209342405944,0.10435482473515534,77099,0.08078319855321807,773.7010836478753,0.2080044338294892,198269.7712163643,0.08116883116883117,1.0,0.3392857142857143,0.836,0.46266233766233766,0.57,0.6826298701298701,0.1682,E2
E2_training_cost_sweep,logistic_regression__weighted__R10__split42__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,42,42,True,10.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,11.232378400003654,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T08:53:48+00:00,0.4662324357570748,0.9598839899069228,0.0015472611057718339,0.024630961939692497,989,44767,243,908395,0.021614651630387272,0.8027597402597403,0.0420958542606623,0.12701998371688614,45756,0.047942464013814,773.7010836478753,0.24420523292864954,232776.36332643364,0.08116883116883117,1.0,0.3157467532467532,0.778,0.4407467532467532,0.543,0.6469155844155844,0.1594,E2
E2_training_cost_sweep,logistic_regression__weighted__R10__split456__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,456,42,True,10.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,20.788417000003392,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T14:38:12+00:00,0.49236189059731383,0.9650450260911481,0.0014921942808488566,0.014286631718277931,1075,80493,157,872669,0.01317918791683013,0.872564935064935,0.025966183574879228,0.10121745477792667,81568,0.08546575104202248,773.7010836478753,0.21188011568345244,201964.07013271638,0.08116883116883117,1.0,0.3449675324675325,0.85,0.450487012987013,0.555,0.6558441558441559,0.1616,E2
E2_training_cost_sweep,logistic_regression__weighted__R10__split789__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,789,42,True,10.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,16.90693939999619,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T16:52:11+00:00,0.5022368980361961,0.9659198854655661,0.0014713669267223614,0.015539290383458138,1075,76710,157,876452,0.013820145272224723,0.872564935064935,0.027209334700127822,0.10394649538670549,77785,0.08150197926642457,773.7010836478753,0.20791137769404777,198181.07013271638,0.08116883116883117,1.0,0.336038961038961,0.828,0.4602272727272727,0.567,0.674512987012987,0.1662,E2
E2_training_cost_sweep,logistic_regression__weighted__R2000__split123__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,123,42,True,2000.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,20.719826400003512,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T12:28:14+00:00,0.14925366058650258,0.9717062139612032,0.13629454122564907,0.7484116554260254,1076,63292,156,889870,0.01671638081034054,0.8733766233766234,0.03280487804878049,0.11553462523416237,64368,0.06744384394704912,773.7010836478753,0.19302289151245947,183989.36904906854,0.022727272727272728,0.28,0.11038961038961038,0.272,0.1891233766233766,0.233,0.6939935064935064,0.171,E2
E2_training_cost_sweep,logistic_regression__weighted__R2000__split42__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,42,42,True,2000.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,16.255701299989596,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T09:57:13+00:00,0.1278182720053408,0.9666050370670558,0.1336144711841462,0.7744861841201782,1047,49324,185,903838,0.020785769589644836,0.8498376623376623,0.040579036102552174,0.12816236195804762,50371,0.05277799315586645,773.7010836478753,0.20190805074438783,192458.7004748569,0.012175324675324676,0.15,0.10227272727272728,0.252,0.15016233766233766,0.185,0.6704545454545454,0.1652,E2
E2_training_cost_sweep,logistic_regression__weighted__R2000__split456__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,456,42,True,2000.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,16.932164300000295,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T16:07:44+00:00,0.1444996394435621,0.9707419988901194,0.1365745449440883,0.720149040222168,1111,77587,121,875575,0.014117258380136725,0.9017857142857143,0.02779932440885775,0.10708989362225947,78698,0.08245860724187286,773.7010836478753,0.17961065747847818,171204.8311213929,0.021103896103896104,0.26,0.10714285714285714,0.264,0.1858766233766234,0.229,0.6785714285714286,0.1672,E2
E2_training_cost_sweep,logistic_regression__weighted__R2000__split789__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,789,42,True,2000.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,25.619891099995584,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T18:18:10+00:00,0.1326936314320793,0.9712832403872856,0.13772571061395245,0.726213812828064,1103,76950,129,876212,0.014131423519915955,0.8952922077922078,0.02782367408715394,0.10672862545784757,78053,0.08178278572581135,773.7010836478753,0.1854358885029784,176757.4397905759,0.012987012987012988,0.16,0.09496753246753246,0.234,0.1590909090909091,0.196,0.6777597402597403,0.167,E2
E2_training_cost_sweep,logistic_regression__weighted__R5000__split123__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,123,42,True,5000.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,17.133072800002992,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T12:50:57+00:00,0.1420526144320548,0.9716642045210996,0.2206832326762365,0.8761528730392456,1084,65689,148,887473,0.01623410659997304,0.8798701298701299,0.03188000882288067,0.11414851771827494,66773,0.06996376758445673,773.7010836478753,0.1890440730867835,180196.76037988553,0.027597402597402596,0.34,0.09659090909090909,0.238,0.18019480519480519,0.222,0.685064935064935,0.1688,E2
E2_training_cost_sweep,logistic_regression__weighted__R5000__split42__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,42,42,True,5000.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,20.45863969999482,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T10:18:42+00:00,0.11801465909657051,0.9667969061356873,0.21713493759905247,0.8843955993652344,1058,56766,174,896396,0.018296900940785833,0.8587662337662337,0.03583039826605256,0.12028289644925654,57824,0.06058713696858949,773.7010836478753,0.20078686713425403,191389.98855473025,0.017857142857142856,0.22,0.08522727272727272,0.21,0.13230519480519481,0.163,0.663961038961039,0.1636,E2
E2_training_cost_sweep,logistic_regression__weighted__R5000__split456__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,456,42,True,5000.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,20.292361800005892,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T16:30:50+00:00,0.13642937771018668,0.970421084373251,0.22163251186201616,0.8560246229171753,1116,83714,116,869448,0.013155723211128139,0.9058441558441559,0.02593479119704399,0.10321082736336128,84830,0.0888836266782901,773.7010836478753,0.1819800397796936,173463.3257031535,0.018668831168831168,0.23,0.09659090909090909,0.238,0.1728896103896104,0.213,0.6696428571428571,0.165,E2
E2_training_cost_sweep,logistic_regression__weighted__R5000__split789__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,789,42,True,5000.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,23.447535100000096,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T18:44:09+00:00,0.12242942278381762,0.9705574567672053,0.22218756591134525,0.8473031520843506,1121,95926,111,857236,0.011551104104196935,0.9099025974025974,0.0228126049308601,0.09614106634526809,97047,0.10168441964220228,773.7010836478753,0.19073318382173043,181806.8202849141,0.017045454545454544,0.21,0.08198051948051949,0.202,0.1314935064935065,0.162,0.6672077922077922,0.1644,E2
E2_training_cost_sweep,logistic_regression__weighted__R50__split123__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,123,42,True,50.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,25.57141999999294,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T11:06:27+00:00,0.3940204120463572,0.9678639343329082,0.005029502471444827,0.07598935812711716,1075,74653,157,878509,0.01419554193957321,0.872564935064935,0.027936590436590438,0.10551209292577729,75728,0.0793466849121013,773.7010836478753,0.20575338296917192,196124.07013271638,0.08116883116883117,1.0,0.2483766233766234,0.612,0.3400974025974026,0.419,0.7094155844155844,0.1748,E2
E2_training_cost_sweep,logistic_regression__weighted__R50__split42__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,42,42,True,50.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,13.478189700006624,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T09:15:34+00:00,0.36094357569857066,0.9618307493354246,0.005045896984208887,0.08566437661647797,1031,62468,201,890694,0.016236476164978975,0.8368506493506493,0.031854907231465605,0.11112778535930254,63499,0.06653331852463448,773.7010836478753,0.22868440873080212,217981.9178132229,0.08116883116883117,1.0,0.24025974025974026,0.592,0.31655844155844154,0.39,0.672077922077922,0.1656,E2
E2_training_cost_sweep,logistic_regression__weighted__R50__split456__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,456,42,True,50.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,19.358696400013287,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T15:09:33+00:00,0.396637793668052,0.9671701115755877,0.004881244038723159,0.06546758860349655,1094,88317,138,864845,0.012235630962633233,0.887987012987013,0.024138653839789064,0.09800244223723739,89411,0.09368353112027109,773.7010836478753,0.20466618104160245,195087.74954340677,0.08116883116883117,1.0,0.26542207792207795,0.654,0.338474025974026,0.417,0.6793831168831169,0.1674,E2
E2_training_cost_sweep,logistic_regression__weighted__R50__split789__model42,logistic_regression,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,789,42,True,50.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,13.381723200000124,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T17:16:04+00:00,0.3978695637977518,0.9683759476694072,0.0049698143581569446,0.08272972702980042,1069,66309,163,886853,0.015865712843955,0.8676948051948052,0.031161638245153767,0.11187579997991398,67378,0.07059767768866947,773.7010836478753,0.20186983856396673,192422.27663460365,0.08116883116883117,1.0,0.2621753246753247,0.646,0.33766233766233766,0.416,0.698051948051948,0.172,E2
E2_training_cost_sweep,random_forest__weighted__R100__split123__model123,random_forest,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,123,123,False,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,1513.2522801000014,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T12:13:13+00:00,0.8122911599160263,0.987354289071396,0.0011713659607878112,0.06375610083341599,1145,30686,87,922476,0.03597122302158273,0.9293831168831169,0.06926171248827995,0.1794112212315777,31831,0.03335205376395912,773.7010836478753,0.10280950641661127,97997.99427736513,0.08116883116883117,1.0,0.4034090909090909,0.994,0.7443181818181818,0.917,0.8579545454545454,0.2114,E2
E2_training_cost_sweep,random_forest__weighted__R100__split123__model42,random_forest,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,123,42,False,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,210.55293230000825,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T11:47:49+00:00,0.8156008914598144,0.9880042970509886,0.0011162063860072047,0.06588899344205856,1140,29074,92,924088,0.03773085324683921,0.9253246753246753,0.07250524709024996,0.18350291477523972,30214,0.03165778493997238,773.7010836478753,0.1051768018902206,100254.4996956045,0.08116883116883117,1.0,0.4050324675324675,0.998,0.7451298701298701,0.918,0.859577922077922,0.2118,E2
E2_training_cost_sweep,random_forest__weighted__R100__split123__model456,random_forest,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,123,456,False,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,178.10057470000174,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T12:16:24+00:00,0.8148816391951959,0.9876942601190946,0.0011606642625792134,0.060600586235523224,1144,32187,88,920975,0.034322402568179776,0.9285714285714286,0.06619795735323901,0.17500368543865635,33331,0.03492373170828819,773.7010836478753,0.1051958909276378,100272.69536101301,0.08116883116883117,1.0,0.4042207792207792,0.996,0.7459415584415584,0.919,0.8579545454545454,0.2114,E2
E2_training_cost_sweep,random_forest__weighted__R100__split123__model789,random_forest,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,123,789,False,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,153.40371739999682,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T12:19:07+00:00,0.8119842981602092,0.9875370105283474,0.0011537223599979237,0.07200077176094055,1137,26969,95,926193,0.04045399558813065,0.9228896103896104,0.07751039607335197,0.1899952823678535,28106,0.029449053535541926,773.7010836478753,0.105403515393169,100470.60294654813,0.08116883116883117,1.0,0.4025974025974026,0.992,0.7451298701298701,0.918,0.8587662337662337,0.2116,E2
E2_training_cost_sweep,random_forest__weighted__R100__split42__model123,random_forest,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,42,123,False,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,139.7487761999946,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T09:44:16+00:00,0.7790836497005182,0.9860631614195018,0.0011343867512862318,0.09549945592880249,1103,20109,129,933053,0.051998868564963226,0.8952922077922078,0.09828907503118874,0.21292324476758942,21212,0.022225621703405512,773.7010836478753,0.12580410524742702,119916.43979057591,0.08035714285714286,0.99,0.400974025974026,0.988,0.7183441558441559,0.885,0.8327922077922078,0.2052,E2
E2_training_cost_sweep,random_forest__weighted__R100__split42__model42,random_forest,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,42,42,False,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,132.11580729999696,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T09:41:49+00:00,0.7761206366179823,0.9860325430637062,0.0012834361651813417,0.06746584922075272,1114,27563,118,925599,0.03884646232172124,0.9042207792207793,0.07449262763716608,0.1840947162602233,28677,0.030047338939683192,773.7010836478753,0.12469551081410335,118859.72787044925,0.08116883116883117,1.0,0.4025974025974026,0.992,0.7167207792207793,0.883,0.8165584415584416,0.2012,E2
E2_training_cost_sweep,random_forest__weighted__R100__split42__model456,random_forest,weighted,class_weighting,E,algorithm+decision,no_origin_balance,test,stratified,42,456,False,100.0,773.7010836478753,False,class_weight[1],True,ner_optimal,val,0.001290797995614565,0.0012908741900602688,0.0012908714849422776,5749,4448085,1232,953160,1232,953162,4453834,136.4315287000063,b2e6f6243676544cb68b25aac83ba18d5eb139e5,True,3.14.4,1.8.0,3.4.0,2026-08-28T09:46:39+00:00,0.7794246433499831,0.9856389432696702,0.0011626012378902545,0.06808275729417801,1119,28389,113,924773,0.0379219194794632,0.9082792207792207,0.07280416395575796,0.18222758301121236,29508,0.0309180485208415,773.7010836478753,0.1215036242594282,115817.22245220988,0.08116883116883117,1.0,0.4017857142857143,0.99,0.7232142857142857,0.891,0.823051948051948,0.2028,E2
