learner,config,variant,level,threshold_rule,split,seed,feature_set,fit_seconds,n_train,pr_auc,roc_auc,brier,threshold,tp,fp,fn,tn,precision,recall,f1,mcc,n_flagged,alert_rate,R,ner,total_risk,ner_severity_weighted,total_risk_severity_weighted,recall_at_100,precision_at_100,recall_at_500,precision_at_500,recall_at_1000,precision_at_1000,recall_at_5000,precision_at_5000
decision_tree,C,unweighted,decision,ner_optimal,val,42,no_origin_balance,60.61875630001305,4453834,0.7608247469900982,0.9764747791420254,0.0004008668423864359,0.003926701378077269,1094,21910,138,931250,0.04755694661797948,0.887987012987013,0.09027892391483743,0.20250582770049672,23004,0.024103303464404563,773.7010836478753,0.13499872567221416,128680.74954340678,0.12257220439501544,92589.1413934007,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7191558441558441,0.886,0.8068181818181818,0.1988
decision_tree,C,unweighted,decision,ner_optimal,test,42,no_origin_balance,60.61875630001305,4453834,0.7297426212657876,0.9731520858721036,0.000444711466590677,0.003926701378077269,1072,21740,160,931422,0.046992810801332635,0.8701298701298701,0.08916985526534686,0.1991795528446559,22812,0.023902078177356522,773.7010836478753,0.15267752185787967,145532.17338366003,0.14071770083417504,103944.19273541946,0.08116883116883117,1.0,0.40584415584415584,1.0,0.698051948051948,0.86,0.7840909090909091,0.1932
random_forest,A,unweighted,none,fixed,val,42,no_origin_balance,175.24310049999622,4453834,0.8245821532615634,0.986564506568854,0.0003526877878719097,0.5,885,21,347,953139,0.9768211920529801,0.7183441558441559,0.8278765201122544,0.8375027498282223,906,0.0009492954676904249,773.7010836478753,0.2816778752152619,268495.27602581267,0.23749356492114593,179398.954037258,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7597402597402597,0.936,0.8587662337662337,0.2116
random_forest,A,unweighted,none,fixed,test,42,no_origin_balance,175.24310049999622,4453834,0.7967497221433496,0.9866973799332621,0.0003995703058644836,0.5,837,23,395,953139,0.9732558139534884,0.6793831168831169,0.8001912045889101,0.8129628897557266,860,0.0009010953547486677,773.7010836478753,0.32064101237243586,305634.9280409107,0.2738607737755281,202293.22170023134,0.08116883116883117,1.0,0.4050324675324675,0.998,0.7305194805194806,0.9,0.836038961038961,0.206
random_forest,B,unweighted,decision,youden,val,42,no_origin_balance,175.24310049999622,4453834,0.8245821532615634,0.986564506568854,0.0003526877878719097,0.0025640910025686026,1117,21023,115,932137,0.0504516711833785,0.9066558441558441,0.09558446003765189,0.2109986096216044,22140,0.023198015071375283,773.7010836478753,0.11539934451749824,109998.62461950563,0.1022619416522328,77247.08404760744,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7597402597402597,0.936,0.8587662337662337,0.2116
random_forest,B,unweighted,decision,youden,test,42,no_origin_balance,175.24310049999622,4453834,0.7967497221433496,0.9866973799332621,0.0003995703058644836,0.0025640910025686026,1096,20937,136,932225,0.0497435664684791,0.8896103896103896,0.0942187835804857,0.20744438887980668,22033,0.023085853431601622,773.7010836478753,0.13235457662914663,126160.34737611104,0.11926558789924706,88098.12256605382,0.08116883116883117,1.0,0.4050324675324675,0.998,0.7305194805194806,0.9,0.836038961038961,0.206
random_forest,C,unweighted,decision,ner_optimal,val,42,no_origin_balance,175.24310049999622,4453834,0.8245821532615634,0.986564506568854,0.0003526877878719097,0.0025640910025686026,1117,21023,115,932137,0.0504516711833785,0.9066558441558441,0.09558446003765189,0.2109986096216044,22140,0.023198015071375283,773.7010836478753,0.11539934451749824,109998.62461950563,0.1022619416522328,77247.08404760744,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7597402597402597,0.936,0.8587662337662337,0.2116
random_forest,C,unweighted,decision,ner_optimal,test,42,no_origin_balance,175.24310049999622,4453834,0.7967497221433496,0.9866973799332621,0.0003995703058644836,0.0025640910025686026,1096,20937,136,932225,0.0497435664684791,0.8896103896103896,0.0942187835804857,0.20744438887980668,22033,0.023085853431601622,773.7010836478753,0.13235457662914663,126160.34737611104,0.11926558789924706,88098.12256605382,0.08116883116883117,1.0,0.4050324675324675,0.998,0.7305194805194806,0.9,0.836038961038961,0.206
xgboost,A,unweighted,none,fixed,val,42,no_origin_balance,122.60443000000669,4453834,0.8481750124473958,0.9855091044048695,0.0002872703457763005,0.5,958,16,274,953144,0.9835728952772074,0.7775974025974026,0.8685403445149592,0.8744047984218761,974,0.0010205450171418035,773.7010836478753,0.22241938297167763,212010.09691951782,0.18257188666603863,137911.97043747717,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7857142857142857,0.968,0.8733766233766234,0.2152
xgboost,A,unweighted,none,fixed,test,42,no_origin_balance,122.60443000000669,4453834,0.817257678698113,0.9851784403883104,0.00033685471755567106,0.5,913,24,319,953138,0.9743863393810032,0.7410714285714286,0.8418626094974643,0.849598380869905,937,0.0009817748225575602,773.7010836478753,0.2589537497821917,246834.64568367216,0.21389093166268844,157995.19245488857,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7589285714285714,0.935,0.8474025974025974,0.2088
xgboost,B,unweighted,decision,youden,val,42,no_origin_balance,122.60443000000669,4453834,0.8481750124473958,0.9855091044048695,0.0002872703457763005,0.0019162173848599195,1114,17992,118,935168,0.058306291217418614,0.9042207792207793,0.10954862818369554,0.22695696083590122,19106,0.020019027820853484,773.7010836478753,0.11465459320992887,109288.72787044925,0.10189266580489753,76968.13880214293,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7857142857142857,0.968,0.8733766233766234,0.2152
xgboost,B,unweighted,decision,youden,test,42,no_origin_balance,122.60443000000669,4453834,0.817257678698113,0.9851784403883104,0.00033685471755567106,0.0019162173848599195,1093,17683,139,935479,0.05821261184490839,0.8871753246753247,0.1092562974810076,0.224579138029712,18776,0.0196732167218151,773.7010836478753,0.13137587645252166,125227.45062705466,0.11569832128571757,85463.08343297211,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7589285714285714,0.935,0.8474025974025974,0.2088
xgboost,C,unweighted,decision,ner_optimal,val,42,no_origin_balance,122.60443000000669,4453834,0.8481750124473958,0.9855091044048695,0.0002872703457763005,0.0019162173848599195,1114,17992,118,935168,0.058306291217418614,0.9042207792207793,0.10954862818369554,0.22695696083590122,19106,0.020019027820853484,773.7010836478753,0.11465459320992887,109288.72787044925,0.10189266580489753,76968.13880214293,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7857142857142857,0.968,0.8733766233766234,0.2152
xgboost,C,unweighted,decision,ner_optimal,test,42,no_origin_balance,122.60443000000669,4453834,0.817257678698113,0.9851784403883104,0.00033685471755567106,0.0019162173848599195,1093,17683,139,935479,0.05821261184490839,0.8871753246753247,0.1092562974810076,0.224579138029712,18776,0.0196732167218151,773.7010836478753,0.13137587645252166,125227.45062705466,0.11569832128571757,85463.08343297211,0.08116883116883117,1.0,0.40584415584415584,1.0,0.7589285714285714,0.935,0.8474025974025974,0.2088
logistic_regression,A,unweighted,none,fixed,val,42,transaction_only,8.356768400000874,4453834,0.09381649594761456,0.9128300347190997,0.0012270110863805649,0.5,7,3,1225,953157,0.7,0.005681818181818182,0.011272141706924315,0.06299032190650093,10,1.0477874919320363e-05,773.7010836478753,0.9943213291123842,947786.8274686472,0.9928424291337704,749977.7662167295,0.037337662337662336,0.46,0.11607142857142858,0.286,0.15503246753246752,0.191,0.2840909090909091,0.07
logistic_regression,A,unweighted,none,fixed,test,42,transaction_only,8.356768400000874,4453834,0.0783788521397837,0.9060978449528088,0.0012356678131741857,0.5,8,2,1224,953160,0.8,0.006493506493506494,0.01288244766505636,0.07200556452989693,10,1.047785296219381e-05,773.7010836478753,0.9935085917026285,947012.1263849994,0.9916275209904825,732487.2532208693,0.030844155844155844,0.38,0.09902597402597403,0.244,0.13717532467532467,0.169,0.2800324675324675,0.069
logistic_regression,B,unweighted,decision,youden,val,42,transaction_only,8.356768400000874,4453834,0.09381649594761456,0.9128300347190997,0.0012270110863805649,0.0015043186722323298,998,161935,234,791225,0.006125217113782966,0.810064935064935,0.01215849907105656,0.06108946220762666,162933,0.17071915942296248,773.7010836478753,0.35982076049791056,342981.05357360275,0.3741200960882184,282604.51581005723,0.037337662337662336,0.46,0.11607142857142858,0.286,0.15503246753246752,0.191,0.2840909090909091,0.07
logistic_regression,B,unweighted,decision,youden,test,42,transaction_only,8.356768400000874,4453834,0.0783788521397837,0.9060978449528088,0.0012356678131741857,0.0015043186722323298,959,161144,273,792018,0.005915991684299488,0.7784090909090909,0.011742737319006949,0.05826599607061417,162103,0.16984913987305034,773.7010836478753,0.3906467680823514,372364.39583586995,0.3960070368718289,292519.21770449285,0.030844155844155844,0.38,0.09902597402597403,0.244,0.13717532467532467,0.169,0.2800324675324675,0.069
logistic_regression,C,unweighted,decision,ner_optimal,val,42,transaction_only,8.356768400000874,4453834,0.09381649594761456,0.9128300347190997,0.0012270110863805649,0.0015043186722323298,998,161935,234,791225,0.006125217113782966,0.810064935064935,0.01215849907105656,0.06108946220762666,162933,0.17071915942296248,773.7010836478753,0.35982076049791056,342981.05357360275,0.3741200960882184,282604.51581005723,0.037337662337662336,0.46,0.11607142857142858,0.286,0.15503246753246752,0.191,0.2840909090909091,0.07
logistic_regression,C,unweighted,decision,ner_optimal,test,42,transaction_only,8.356768400000874,4453834,0.0783788521397837,0.9060978449528088,0.0012356678131741857,0.0015043186722323298,959,161144,273,792018,0.005915991684299488,0.7784090909090909,0.011742737319006949,0.05826599607061417,162103,0.16984913987305034,773.7010836478753,0.3906467680823514,372364.39583586995,0.3960070368718289,292519.21770449285,0.030844155844155844,0.38,0.09902597402597403,0.244,0.13717532467532467,0.169,0.2800324675324675,0.069
decision_tree,A,unweighted,none,fixed,val,42,transaction_only,39.90872279999894,4453834,0.39955474651136547,0.9581896179379814,0.0009199394626966617,0.5,290,34,942,953126,0.8950617283950617,0.2353896103896104,0.37275064267352187,0.4587198785593752,324,0.00033948314738597974,773.7010836478753,0.7646460589446848,728860.4207962983,0.7135269824012185,538987.2115593571,0.08116883116883117,1.0,0.299512987012987,0.738,0.3977272727272727,0.49,0.5641233766233766,0.139
decision_tree,A,unweighted,none,fixed,test,42,transaction_only,39.90872279999894,4453834,0.3821755883916551,0.9542948421749324,0.0009401479872989072,0.5,278,55,954,953107,0.8348348348348348,0.22564935064935066,0.35527156549520766,0.43371210376237157,333,0.0003489125036410539,773.7010836478753,0.7744083497443623,738165.8338000728,0.7149808446254731,528136.1639319372,0.08116883116883117,1.0,0.288961038961039,0.712,0.3969155844155844,0.489,0.5430194805194806,0.1338
decision_tree,B,unweighted,decision,youden,val,42,transaction_only,39.90872279999894,4453834,0.39955474651136547,0.9581896179379814,0.0009199394626966617,0.0015805206494405866,1100,101781,132,851379,0.01069196450267785,0.8928571428571429,0.021130886632793215,0.09101002088350567,102881,0.10779742495745982,773.7010836478753,0.21392110755247826,203909.54304151953,0.22408786051447288,169272.49292877148,0.08116883116883117,1.0,0.299512987012987,0.738,0.3977272727272727,0.49,0.5641233766233766,0.139
decision_tree,B,unweighted,decision,youden,test,42,transaction_only,39.90872279999894,4453834,0.3821755883916551,0.9542948421749324,0.0009401479872989072,0.0015805206494405866,1077,100497,155,852665,0.010603107094335165,0.8741883116883117,0.020952084508686263,0.08950669709319467,101574,0.10642774367818741,773.7010836478753,0.2312428968026217,220420.66796542064,0.2456144427566367,181428.4544528187,0.08116883116883117,1.0,0.288961038961039,0.712,0.3969155844155844,0.489,0.5430194805194806,0.1338
decision_tree,C,unweighted,decision,ner_optimal,val,42,transaction_only,39.90872279999894,4453834,0.39955474651136547,0.9581896179379814,0.0009199394626966617,0.0015805206494405866,1100,101781,132,851379,0.01069196450267785,0.8928571428571429,0.021130886632793215,0.09101002088350567,102881,0.10779742495745982,773.7010836478753,0.21392110755247826,203909.54304151953,0.22408786051447288,169272.49292877148,0.08116883116883117,1.0,0.299512987012987,0.738,0.3977272727272727,0.49,0.5641233766233766,0.139
decision_tree,C,unweighted,decision,ner_optimal,test,42,transaction_only,39.90872279999894,4453834,0.3821755883916551,0.9542948421749324,0.0009401479872989072,0.0015805206494405866,1077,100497,155,852665,0.010603107094335165,0.8741883116883117,0.020952084508686263,0.08950669709319467,101574,0.10642774367818741,773.7010836478753,0.2312428968026217,220420.66796542064,0.2456144427566367,181428.4544528187,0.08116883116883117,1.0,0.288961038961039,0.712,0.3969155844155844,0.489,0.5430194805194806,0.1338
random_forest,A,unweighted,none,fixed,val,42,transaction_only,175.13258679999853,4453834,0.5372481631244143,0.9698368534254891,0.0008029573170984155,0.5,387,21,845,953139,0.9485294117647058,0.31412337662337664,0.4719512195121951,0.5455787253456984,408,0.0004274972967082708,773.7010836478753,0.6858986544360409,653798.4156824544,0.6428110510886761,485569.4942605625,0.08116883116883117,1.0,0.3587662337662338,0.884,0.5008116883116883,0.617,0.6688311688311688,0.1648
random_forest,A,unweighted,none,fixed,test,42,transaction_only,175.13258679999853,4453834,0.5082481523131688,0.9694031852034964,0.0008292445336545939,0.5,371,40,861,953122,0.902676399026764,0.30113636363636365,0.45161290322580644,0.5210749079836113,411,0.00043063975674616564,773.7010836478753,0.6989056002863369,666196.6330208206,0.6450891089609752,476509.11204395466,0.08116883116883117,1.0,0.3457792207792208,0.852,0.4805194805194805,0.592,0.6428571428571429,0.1584
random_forest,B,unweighted,decision,youden,val,42,transaction_only,175.13258679999853,4453834,0.5372481631244143,0.9698368534254891,0.0008029573170984155,0.000989639083854854,1132,102906,100,850254,0.010880639766239259,0.9188311688311688,0.021506602070865393,0.09342059756124092,104038,0.1090097150856252,773.7010836478753,0.1891273169044053,180276.1083647875,0.20670642226697572,156142.824163643,0.08116883116883117,1.0,0.3587662337662338,0.884,0.5008116883116883,0.617,0.6688311688311688,0.1648
random_forest,B,unweighted,decision,youden,test,42,transaction_only,175.13258679999853,4453834,0.5082481523131688,0.9694031852034964,0.0008292445336545939,0.000989639083854854,1122,101667,110,851495,0.010915564895076321,0.9107142857142857,0.0215725670778016,0.09312796432803166,102789,0.10770080281309397,773.7010836478753,0.19594436751563882,186774.11920126627,0.21432293150306847,158314.29854036283,0.08116883116883117,1.0,0.3457792207792208,0.852,0.4805194805194805,0.592,0.6428571428571429,0.1584
random_forest,C,unweighted,decision,ner_optimal,val,42,transaction_only,175.13258679999853,4453834,0.5372481631244143,0.9698368534254891,0.0008029573170984155,0.000989639083854854,1132,102906,100,850254,0.010880639766239259,0.9188311688311688,0.021506602070865393,0.09342059756124092,104038,0.1090097150856252,773.7010836478753,0.1891273169044053,180276.1083647875,0.20670642226697572,156142.824163643,0.08116883116883117,1.0,0.3587662337662338,0.884,0.5008116883116883,0.617,0.6688311688311688,0.1648
random_forest,C,unweighted,decision,ner_optimal,test,42,transaction_only,175.13258679999853,4453834,0.5082481523131688,0.9694031852034964,0.0008292445336545939,0.000989639083854854,1122,101667,110,851495,0.010915564895076321,0.9107142857142857,0.0215725670778016,0.09312796432803166,102789,0.10770080281309397,773.7010836478753,0.19594436751563882,186774.11920126627,0.21432293150306847,158314.29854036283,0.08116883116883117,1.0,0.3457792207792208,0.852,0.4805194805194805,0.592,0.6428571428571429,0.1584
xgboost,A,unweighted,none,fixed,val,42,transaction_only,112.20575409999583,4453834,0.6062297895899652,0.9743571664628333,0.0006756012995586753,0.5,566,44,666,953116,0.9278688524590164,0.4594155844155844,0.6145494028230185,0.6526207271073907,610,0.0006391503700785421,773.7010836478753,0.5406305758993861,515328.9217094848,0.49744334321532335,375760.9832302447,0.08116883116883117,1.0,0.3969155844155844,0.978,0.5592532467532467,0.689,0.6939935064935064,0.171
xgboost,A,unweighted,none,fixed,test,42,transaction_only,112.20575409999583,4453834,0.5696852031609388,0.9720728022426081,0.0007219961272528808,0.5,531,43,701,953119,0.9250871080139372,0.4310064935064935,0.5880398671096345,0.6311577351277287,574,0.0006014287600299247,773.7010836478753,0.5690386177104094,542407.4596371604,0.5228715881737931,386230.4799952514,0.08116883116883117,1.0,0.39204545454545453,0.966,0.525974025974026,0.648,0.672077922077922,0.1656
xgboost,B,unweighted,decision,youden,val,42,transaction_only,112.20575409999583,4453834,0.6062297895899652,0.9743571664628333,0.0006756012995586753,0.0013636733638122678,1098,71855,134,881305,0.015050786122572067,0.8912337662337663,0.02960167149693334,0.11025026274073488,72953,0.07643924089891785,773.7010836478753,0.1841491754074372,175530.94520881528,0.19561784086663944,147766.68182211128,0.08116883116883117,1.0,0.3969155844155844,0.978,0.5592532467532467,0.689,0.6939935064935064,0.171
xgboost,B,unweighted,decision,youden,test,42,transaction_only,112.20575409999583,4453834,0.5696852031609388,0.9720728022426081,0.0007219961272528808,0.0013636733638122678,1086,71074,146,882088,0.015049889135254988,0.8814935064935064,0.02959450621321125,0.10959299134087121,72160,0.07560818697519053,773.7010836478753,0.19307008955696867,184034.35821258978,0.20341182050767018,150254.56890052356,0.08116883116883117,1.0,0.39204545454545453,0.966,0.525974025974026,0.648,0.672077922077922,0.1656
xgboost,C,unweighted,decision,ner_optimal,val,42,transaction_only,112.20575409999583,4453834,0.6062297895899652,0.9743571664628333,0.0006756012995586753,0.0013636733638122678,1098,71855,134,881305,0.015050786122572067,0.8912337662337663,0.02960167149693334,0.11025026274073488,72953,0.07643924089891785,773.7010836478753,0.1841491754074372,175530.94520881528,0.19561784086663944,147766.68182211128,0.08116883116883117,1.0,0.3969155844155844,0.978,0.5592532467532467,0.689,0.6939935064935064,0.171
xgboost,C,unweighted,decision,ner_optimal,test,42,transaction_only,112.20575409999583,4453834,0.5696852031609388,0.9720728022426081,0.0007219961272528808,0.0013636733638122678,1086,71074,146,882088,0.015049889135254988,0.8814935064935064,0.02959450621321125,0.10959299134087121,72160,0.07560818697519053,773.7010836478753,0.19307008955696867,184034.35821258978,0.20341182050767018,150254.56890052356,0.08116883116883117,1.0,0.39204545454545453,0.966,0.525974025974026,0.648,0.672077922077922,0.1656
